Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Antawn Jamison,39:00,6,17,.353,0,0,nan,2,2,1.000,3,6,9,1,1,1,2,1,14,-24,0
Gilbert Arenas,34:00,9,20,.450,3,5,.600,4,5,.800,0,1,1,2,2,0,1,3,25,-22,0
Brendan Haywood,28:00,4,8,.500,0,0,nan,2,4,.500,2,2,4,1,1,7,2,3,10,-10,0
Larry Hughes,26:00,3,12,.250,1,1,1.000,0,0,nan,1,2,3,2,1,0,2,3,7,-10,0
Michael Ruffin,20:00,0,1,.000,0,0,nan,0,0,nan,0,3,3,0,1,0,2,4,0,-17,0
Jarvis Hayes,24:00,1,7,.143,0,0,nan,0,0,nan,2,4,6,4,0,0,0,0,2,-17,0
Anthony Peeler,21:00,1,5,.200,0,0,nan,0,0,nan,0,1,1,3,0,0,2,1,2,-18,0
Juan Dixon,20:00,2,6,.333,0,1,.000,1,1,1.000,0,1,1,2,0,0,0,1,5,-20,0
Jared Jeffries,14:00,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,1,2,2,-8,0
Samaki Walker,6:00,1,3,.333,0,0,nan,0,0,nan,1,0,1,0,0,1,0,0,2,-1,0
Laron Profit,4:00,2,3,.667,1,1,1.000,0,0,nan,0,1,1,0,1,0,0,0,5,-4,0
Peter John Ramos,4:00,0,4,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,0,-4,0
Team Totals,240,29,87,.333,5,9,.556,11,14,.786,9,23,32,15,7,9,13,19,74,nan,0
LeBron James,38:00,10,20,.500,0,3,.000,4,5,.800,1,8,9,4,3,2,4,0,24,+25,1
Zydrunas Ilgauskas,35:00,8,15,.533,0,1,.000,5,5,1.000,2,6,8,3,1,0,0,2,21,+23,1
Drew Gooden,34:00,6,12,.500,0,1,.000,2,2,1.000,5,10,15,0,4,2,2,2,14,+27,1
Jeff McInnis,32:00,6,12,.500,1,3,.333,0,0,nan,0,3,3,11,0,0,0,3,13,+29,1
Ira Newble,20:00,1,6,.167,0,0,nan,0,0,nan,0,6,6,3,1,0,2,0,2,+6,1
Eric Snow,30:00,2,3,.667,0,0,nan,0,0,nan,0,4,4,6,0,0,1,0,4,+21,1
Lucious Harris,16:00,3,6,.500,1,1,1.000,4,4,1.000,0,5,5,1,0,0,1,1,11,+6,1
Robert Traylor,10:00,2,3,.667,0,0,nan,1,2,.500,2,1,3,2,0,0,1,2,5,0,1
Sasha Pavlovic,9:00,4,8,.500,0,0,nan,0,0,nan,1,1,2,0,0,0,0,2,8,+6,1
Scott Williams,6:00,1,1,1.000,0,0,nan,1,1,1.000,2,0,2,0,0,0,1,2,3,+2,1
DeSagana Diop,6:00,0,3,.000,0,0,nan,0,0,nan,2,1,3,1,1,2,1,2,0,+6,1
Anderson Varejao,4:00,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,0,0,+4,1
240,29,87,.333,5,9,.556,11,14,.786,9,23,32,15,7,9,13,19,74,nan,240,1
