Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:50,11,21,.524,1,3,.333,9,10,.900,3,13,16,10,1,0,3,6,32,+1,0
Kyrie Irving,44:37,16,30,.533,8,12,.667,5,6,.833,0,2,2,9,1,0,3,3,45,+9,0
Kevin Love,42:27,4,14,.286,1,5,.200,2,4,.500,6,9,15,5,0,1,4,5,11,+11,0
J.R. Smith,34:08,3,10,.300,3,10,.300,0,0,nan,1,3,4,2,0,0,0,3,9,+3,0
Channing Frye,24:14,5,8,.625,2,5,.400,0,0,nan,1,7,8,0,1,2,0,2,12,+12,0
Kyle Korver,28:25,4,9,.444,3,7,.429,0,0,nan,1,2,3,1,0,0,0,3,11,-7,0
Richard Jefferson,18:10,0,1,.000,0,1,.000,0,0,nan,1,1,2,1,1,0,1,3,0,-2,0
Iman Shumpert,17:46,1,3,.333,0,1,.000,0,0,nan,0,2,2,0,0,0,1,1,2,-22,0
Deron Williams,8:23,1,2,.500,1,2,.500,0,0,nan,0,1,1,0,0,0,2,1,3,-10,0
Derrick Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Larry Sanders,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,45,98,.459,19,46,.413,16,20,.800,13,40,53,28,4,3,14,27,125,nan,0
Tim Hardaway,36:56,7,15,.467,1,4,.250,6,8,.750,1,8,9,4,0,0,0,1,21,+4,1
Paul Millsap,36:25,5,11,.455,1,3,.333,11,11,1.000,1,8,9,2,1,0,4,4,22,+11,1
Dennis Schroder,27:24,6,13,.462,1,4,.250,0,0,nan,0,3,3,5,1,1,0,2,13,-24,1
Taurean Waller-Prince,25:12,2,6,.333,2,4,.500,1,2,.500,0,0,0,3,0,1,1,2,7,-13,1
Dwight Howard,23:44,9,12,.750,0,0,nan,1,3,.333,1,4,5,2,0,1,2,2,19,-13,1
Kent Bazemore,29:38,4,8,.500,1,4,.250,4,5,.800,2,0,2,4,4,0,2,2,13,+14,1
Mike Muscala,25:11,5,6,.833,2,2,1.000,0,0,nan,0,5,5,4,0,1,1,3,12,+15,1
Ersan Ilyasova,20:37,2,10,.200,0,5,.000,2,3,.667,4,4,8,0,1,0,2,2,6,-9,1
Mike Dunleavy,15:10,2,5,.400,1,2,.500,2,3,.667,0,0,0,2,1,0,0,3,7,+5,1
Malcolm Delaney,12:54,1,4,.250,0,1,.000,2,2,1.000,0,1,1,2,0,0,0,1,4,+8,1
Jose Calderon,11:49,1,4,.250,0,2,.000,0,0,nan,1,2,3,3,0,0,0,0,2,+7,1
DeAndre' Bembry,0:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Kris Humphries,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,45,98,.459,19,46,.413,16,20,.800,13,40,53,28,4,3,14,27,125,nan,265,1
