Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:00,9,19,.474,0,1,.000,0,1,.000,1,7,8,6,1,0,3,0,18,-24,0
Drew Gooden,30:00,5,15,.333,0,0,nan,7,8,.875,4,5,9,0,0,0,0,1,17,-19,0
Zydrunas Ilgauskas,29:00,4,11,.364,0,0,nan,8,10,.800,5,6,11,1,0,0,5,5,16,-27,0
Jeff McInnis,28:00,3,11,.273,0,1,.000,3,3,1.000,0,3,3,2,0,0,0,2,9,-25,0
Ira Newble,19:00,2,4,.500,0,0,nan,0,0,nan,1,1,2,3,0,0,0,1,4,-7,0
Eric Snow,25:00,1,5,.200,0,1,.000,0,0,nan,0,4,4,5,0,0,0,2,2,-6,0
Lucious Harris,18:00,3,6,.500,1,2,.500,0,0,nan,0,0,0,0,0,0,0,0,7,-10,0
Anderson Varejao,18:00,3,4,.750,0,0,nan,0,0,nan,3,1,4,0,0,0,1,1,6,-8,0
Sasha Pavlovic,17:00,3,8,.375,0,1,.000,1,2,.500,0,0,0,2,1,0,1,1,7,-9,0
Robert Traylor,13:00,3,6,.500,0,0,nan,0,0,nan,4,1,5,0,0,1,2,2,6,+3,0
DeSagana Diop,6:00,2,4,.500,0,0,nan,0,1,.000,0,1,1,0,0,0,0,0,4,-3,0
Team Totals,240,38,93,.409,1,6,.167,19,25,.760,18,29,47,19,2,1,12,15,96,nan,0
Mike Bibby,38:00,6,13,.462,4,7,.571,1,3,.333,1,9,10,11,0,1,2,4,17,+30,1
Cuttino Mobley,36:00,7,16,.438,3,8,.375,1,2,.500,2,3,5,3,2,0,2,1,18,+24,1
Chris Webber,35:00,12,24,.500,1,1,1.000,2,2,1.000,3,10,13,7,0,2,2,5,27,+26,1
Peja Stojakovic,32:00,7,13,.538,2,5,.400,3,3,1.000,1,4,5,3,3,0,0,2,19,+24,1
Brad Miller,27:00,7,7,1.000,0,0,nan,2,2,1.000,1,3,4,4,0,1,1,3,16,+18,1
Maurice Evans,18:00,1,4,.250,0,1,.000,2,2,1.000,1,2,3,1,1,0,0,0,4,+4,1
Darius Songaila,16:00,3,5,.600,0,0,nan,0,0,nan,1,1,2,1,0,0,0,1,6,+7,1
Greg Ostertag,14:00,1,2,.500,0,0,nan,0,0,nan,0,3,3,0,0,0,1,2,2,+2,1
Kevin Martin,11:00,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,0,0,0,2,2,-1,1
Eddie House,5:00,2,4,.500,1,2,.500,0,0,nan,0,0,0,1,0,0,0,0,5,-1,1
Michael Bradley,4:00,2,2,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,4,+1,1
Matt Barnes,4:00,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,1,0,0,0,0,3,+1,1
240,38,93,.409,1,6,.167,19,25,.760,18,29,47,19,2,1,12,15,96,nan,240,1
