Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:18,12,28,.429,2,8,.250,9,13,.692,2,4,6,7,1,0,8,1,35,+6,0
Mo Williams,34:25,4,11,.364,3,7,.429,0,0,nan,0,1,1,6,0,0,2,4,11,-12,0
Anthony Parker,32:23,3,3,1.000,2,2,1.000,0,0,nan,0,4,4,4,2,0,1,3,8,+9,0
Shaquille O'Neal,16:09,4,5,.800,0,0,nan,2,4,.500,2,2,4,2,0,1,2,5,10,-11,0
J.J. Hickson,15:00,2,6,.333,0,0,nan,0,0,nan,2,4,6,0,0,0,1,1,4,-11,0
Anderson Varejao,35:57,2,6,.333,0,0,nan,5,10,.500,4,11,15,0,3,2,1,5,9,+4,0
Zydrunas Ilgauskas,28:12,4,8,.500,1,2,.500,2,2,1.000,0,5,5,1,0,1,0,2,11,+10,0
Delonte West,25:57,2,5,.400,1,2,.500,0,0,nan,0,3,3,0,0,2,2,3,5,+4,0
Jawad Williams,8:49,2,2,1.000,0,0,nan,0,0,nan,0,1,1,0,1,0,2,1,4,-5,0
Daniel Gibson,1:50,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,35,75,.467,9,22,.409,18,29,.621,10,35,45,20,7,6,19,25,97,nan,0
Kenyon Martin,38:19,9,21,.429,1,1,1.000,0,0,nan,3,9,12,4,2,1,0,2,19,-3,1
Arron Afflalo,36:29,4,9,.444,2,5,.400,2,3,.667,0,2,2,1,4,1,1,3,12,+1,1
Chauncey Billups,33:12,8,14,.571,2,5,.400,5,7,.714,0,1,1,5,1,0,4,3,23,-10,1
Nene Hilario,30:53,6,9,.667,0,0,nan,8,10,.800,0,4,4,3,0,0,2,5,20,+7,1
Joey Graham,28:33,1,5,.200,0,0,nan,1,2,.500,3,2,5,0,1,0,0,3,3,+2,1
J.R. Smith,27:12,3,10,.300,1,3,.333,4,4,1.000,0,2,2,3,0,0,5,2,11,+9,1
Chris Andersen,26:48,3,7,.429,0,0,nan,2,4,.500,2,4,6,0,0,0,0,2,8,0,1
Anthony Carter,18:34,1,3,.333,1,3,.333,0,0,nan,0,1,1,4,0,0,0,3,3,+4,1
240,35,75,.467,9,22,.409,18,29,.621,10,35,45,20,7,6,19,25,97,nan,240,1
