Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Klay Thompson,40:37,9,16,.563,5,11,.455,1,2,.500,0,2,2,1,1,1,2,1,24,+1,0
Kevin Durant,38:10,11,23,.478,2,8,.250,12,12,1.000,0,15,15,3,1,1,0,2,36,0,0
Stephen Curry,37:20,4,11,.364,2,7,.286,5,6,.833,0,3,3,3,3,0,3,4,15,-1,0
Draymond Green,31:46,7,9,.778,0,2,.000,2,2,1.000,0,4,4,4,1,0,6,5,16,-1,0
Zaza Pachulia,12:51,2,3,.667,0,0,nan,0,0,nan,1,4,5,1,0,0,3,4,4,+2,0
Andre Iguodala,24:53,0,4,.000,0,2,.000,0,0,nan,1,3,4,4,0,1,2,3,0,0,0
Shaun Livingston,17:35,0,2,.000,0,0,nan,2,2,1.000,0,3,3,3,0,1,1,1,2,-2,0
David West,14:08,1,3,.333,0,0,nan,3,3,1.000,1,1,2,5,1,0,1,1,5,-2,0
JaVale McGee,8:37,1,3,.333,0,0,nan,0,2,.000,2,1,3,0,0,0,1,2,2,0,0
Ian Clark,8:32,2,3,.667,0,0,nan,0,0,nan,0,0,0,1,1,0,0,0,4,-2,0
Kevon Looney,5:27,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+1,0
Patrick McCaw,0:05,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,77,.481,9,30,.300,25,29,.862,5,37,42,25,8,4,19,24,108,nan,0
Kyrie Irving,43:53,11,27,.407,2,5,.400,1,1,1.000,3,3,6,10,7,0,2,0,25,+5,1
LeBron James,40:11,12,22,.545,4,8,.500,3,7,.429,5,8,13,4,2,1,5,2,31,+4,1
Kevin Love,31:52,5,13,.385,3,7,.429,7,8,.875,1,5,6,3,1,0,0,5,20,+12,1
Tristan Thompson,27:47,2,5,.400,0,0,nan,4,6,.667,6,2,8,0,1,0,0,2,8,-8,1
DeAndre Liggins,22:03,0,1,.000,0,0,nan,0,2,.000,0,2,2,1,2,0,0,2,0,-9,1
Iman Shumpert,29:12,1,9,.111,1,5,.200,4,4,1.000,3,2,5,2,1,1,1,3,7,-2,1
Richard Jefferson,28:32,2,11,.182,0,5,.000,4,4,1.000,0,2,2,0,0,0,1,3,8,+6,1
Channing Frye,16:31,4,7,.571,2,5,.400,0,0,nan,0,2,2,0,0,0,3,2,10,-3,1
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
J.R. Smith,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kay Felder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mike Dunleavy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,77,.481,9,30,.300,25,29,.862,5,37,42,25,8,4,19,24,108,nan,240,1
