Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:19,8,23,.348,1,3,.333,0,0,nan,1,8,9,8,3,1,4,1,17,+6,0
Dwyane Wade,39:31,7,16,.438,0,2,.000,11,12,.917,1,4,5,4,2,0,4,3,25,-11,0
Chris Bosh,37:53,6,10,.600,3,5,.600,0,0,nan,0,5,5,1,1,0,0,5,15,+3,0
Mario Chalmers,37:15,1,4,.250,0,1,.000,7,7,1.000,1,5,6,5,1,0,5,5,9,+5,0
Shane Battier,9:26,0,2,.000,0,2,.000,0,0,nan,0,1,1,0,0,1,1,4,0,+1,0
Chris Andersen,33:04,1,2,.500,0,0,nan,0,0,nan,2,11,13,0,0,6,0,0,2,+2,0
Ray Allen,20:44,2,5,.400,2,3,.667,1,1,1.000,0,1,1,0,0,0,1,0,7,-12,0
Norris Cole,18:04,4,7,.571,1,2,.500,2,2,1.000,0,0,0,1,0,0,1,2,11,-7,0
Michael Beasley,15:07,1,5,.200,0,2,.000,0,0,nan,0,1,1,1,1,0,1,0,2,-10,0
Greg Oden,8:37,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,1,0,1,0,-12,0
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,30,74,.405,7,20,.350,21,22,.955,6,36,42,20,8,9,17,21,88,nan,0
Jimmy Butler,47:50,4,15,.267,2,6,.333,6,6,1.000,2,9,11,0,4,2,2,1,16,+3,1
Joakim Noah,42:02,9,16,.563,0,0,nan,2,4,.500,6,6,12,7,0,4,1,3,20,+8,1
Kirk Hinrich,34:20,5,11,.455,1,3,.333,0,0,nan,0,3,3,4,2,0,5,5,11,+6,1
Carlos Boozer,28:27,4,14,.286,0,0,nan,1,2,.500,1,3,4,2,1,0,1,2,9,-7,1
Mike Dunleavy,24:53,4,8,.500,0,3,.000,0,0,nan,0,3,3,2,2,0,1,2,8,-6,1
D.J. Augustin,37:12,8,13,.615,4,6,.667,2,2,1.000,0,1,1,2,0,0,1,1,22,+9,1
Taj Gibson,31:16,3,11,.273,0,0,nan,1,3,.333,3,7,10,4,2,0,1,0,7,+14,1
Tony Snell,14:45,0,1,.000,0,1,.000,0,0,nan,0,2,2,4,0,1,0,2,0,+9,1
Nazr Mohammed,4:15,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,2,2,-1,1
Erik Murphy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jimmer Fredette,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Tornike Shengelia,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,30,74,.405,7,20,.350,21,22,.955,6,36,42,20,8,9,17,21,88,nan,265,1
