Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Brandon Jennings,49:15,9,25,.360,1,8,.125,0,0,nan,1,6,7,6,5,0,0,3,19,-3,0
Monta Ellis,39:26,4,16,.250,1,5,.200,0,0,nan,0,1,1,4,1,1,5,2,9,-10,0
Tobias Harris,24:25,4,8,.500,1,4,.250,2,2,1.000,0,6,6,1,1,0,0,1,11,+8,0
Samuel Dalembert,19:52,4,7,.571,1,1,1.000,1,1,1.000,2,3,5,2,0,0,0,0,10,+11,0
Ersan Ilyasova,16:43,2,7,.286,0,1,.000,0,0,nan,1,0,1,0,1,0,0,1,4,-6,0
Mike Dunleavy,28:34,7,16,.438,1,7,.143,1,1,1.000,3,1,4,0,0,0,1,3,16,-15,0
John Henson,27:03,7,12,.583,0,0,nan,3,4,.750,8,10,18,0,0,0,2,4,17,-14,0
Ekpe Udoh,24:14,3,6,.500,0,0,nan,1,2,.500,1,1,2,1,1,1,1,4,7,-13,0
Beno Udrih,17:19,3,6,.500,0,2,.000,0,0,nan,0,2,2,3,0,0,1,0,6,-1,0
Marquis Daniels,12:04,3,6,.500,0,1,.000,1,2,.500,0,1,1,1,0,0,0,0,7,+12,0
Larry Sanders,6:05,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,1,3,0,-4,0
Team Totals,265,46,109,.422,5,29,.172,9,12,.750,16,31,47,18,9,3,11,21,106,nan,0
Chris Bosh,42:49,9,14,.643,1,2,.500,5,6,.833,3,15,18,1,1,1,5,4,24,+8,1
LeBron James,42:32,11,21,.524,2,4,.500,4,8,.500,2,8,10,8,1,1,1,3,28,+5,1
Shane Battier,38:06,0,4,.000,0,3,.000,0,0,nan,2,5,7,0,0,2,1,1,0,+8,1
Dwyane Wade,37:46,11,21,.524,0,0,nan,6,8,.750,1,2,3,4,2,0,2,0,28,+6,1
Mario Chalmers,21:58,3,7,.429,1,2,.500,2,4,.500,0,3,3,4,0,0,4,0,9,-2,1
Ray Allen,30:29,4,10,.400,3,5,.600,6,7,.857,2,1,3,0,1,0,1,1,17,+11,1
Udonis Haslem,18:21,1,5,.200,0,0,nan,0,0,nan,2,6,8,0,2,0,0,2,2,+7,1
Norris Cole,17:22,1,2,.500,0,0,nan,0,0,nan,0,1,1,6,0,0,1,2,2,-5,1
Mike Miller,13:19,1,2,.500,1,2,.500,0,0,nan,0,1,1,2,0,0,0,0,3,+3,1
Joel Anthony,2:18,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,1
265,46,109,.422,5,29,.172,9,12,.750,16,31,47,18,9,3,11,21,106,nan,265,1
