Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tony Parker,39:32,9,18,.500,0,0,nan,3,4,.750,0,0,0,6,1,0,0,1,21,+9,0
Tim Duncan,36:35,8,19,.421,0,0,nan,4,4,1.000,3,11,14,4,1,3,2,4,20,+9,0
Kawhi Leonard,35:23,3,9,.333,0,4,.000,4,4,1.000,2,8,10,1,1,0,0,2,10,+6,0
Danny Green,34:08,4,9,.444,4,9,.444,0,0,nan,0,5,5,0,1,1,0,3,12,+2,0
Tiago Splitter,24:48,3,6,.500,0,0,nan,1,2,.500,1,1,2,0,0,1,1,0,7,-7,0
Manu Ginobili,29:31,4,11,.364,2,5,.400,3,4,.750,0,0,0,3,2,0,1,2,13,+3,0
Gary Neal,21:34,3,9,.333,1,5,.200,0,0,nan,0,2,2,1,0,0,0,0,7,+7,0
Boris Diaw,8:58,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,-1,0
Matt Bonner,7:17,0,1,.000,0,0,nan,0,0,nan,0,3,3,0,0,0,0,0,0,-2,0
Cory Joseph,2:14,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Team Totals,240,35,84,.417,7,23,.304,15,18,.833,6,31,37,16,6,5,4,12,92,nan,0
LeBron James,41:35,7,16,.438,1,5,.200,3,4,.750,2,16,18,10,0,0,2,0,18,-3,1
Dwyane Wade,35:38,7,15,.467,0,0,nan,3,4,.750,2,0,2,2,1,0,1,0,17,-11,1
Chris Bosh,35:19,6,16,.375,0,4,.000,1,2,.500,1,4,5,1,3,1,1,4,13,-9,1
Mario Chalmers,27:18,3,10,.300,2,6,.333,0,0,nan,0,1,1,2,0,0,1,0,8,-4,1
Udonis Haslem,16:43,1,1,1.000,0,0,nan,0,0,nan,0,4,4,0,0,0,0,2,2,-2,1
Ray Allen,23:57,3,4,.750,3,4,.750,4,5,.800,1,2,3,0,0,0,1,1,13,+5,1
Mike Miller,19:57,2,3,.667,1,2,.500,0,0,nan,0,4,4,0,0,0,1,0,5,+7,1
Norris Cole,17:12,2,4,.500,1,1,1.000,0,0,nan,0,2,2,4,0,0,0,1,5,-2,1
Chris Andersen,12:58,3,5,.600,0,0,nan,1,2,.500,1,2,3,0,0,0,1,3,7,+6,1
Shane Battier,6:11,0,3,.000,0,3,.000,0,0,nan,0,1,1,1,0,1,0,1,0,-2,1
Joel Anthony,3:12,0,1,.000,0,0,nan,0,0,nan,2,1,3,0,0,0,0,0,0,-5,1
240,35,84,.417,7,23,.304,15,18,.833,6,31,37,16,6,5,4,12,92,nan,240,1
