Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,6,15,.400,2,5,.400,4,6,.667,1,2,3,7,2,1,4,3,18,-4,0
Ricky Davis,40:00,4,9,.444,0,1,.000,1,2,.500,1,2,3,4,2,0,6,4,9,-7,0
Carlos Boozer,37:00,2,8,.250,0,0,nan,1,3,.333,3,13,16,3,3,1,2,0,5,-5,0
Zydrunas Ilgauskas,33:00,8,13,.615,0,0,nan,4,8,.500,2,4,6,1,0,1,3,3,20,-6,0
Darius Miles,30:00,5,11,.455,0,1,.000,1,2,.500,0,4,4,2,1,1,0,5,11,-10,0
Chris Mihm,14:00,4,4,1.000,0,0,nan,3,6,.500,3,2,5,1,1,1,0,0,11,+2,0
Kevin Ollie,12:00,2,3,.667,0,0,nan,3,3,1.000,0,1,1,1,0,0,2,0,7,+3,0
DeSagana Diop,12:00,1,4,.250,0,0,nan,0,0,nan,1,1,2,2,0,2,0,1,2,-1,0
Ira Newble,10:00,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
J.R. Bremer,10:00,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,+3,0
Team Totals,240,32,71,.451,2,8,.250,17,30,.567,11,31,42,21,9,7,17,17,83,nan,0
Lamar Odom,40:00,5,17,.294,0,4,.000,4,6,.667,0,2,2,10,2,0,5,2,14,+12,1
Eddie Jones,37:00,9,18,.500,3,6,.500,4,5,.800,0,5,5,3,0,0,0,4,25,-5,1
Udonis Haslem,36:00,3,6,.500,0,0,nan,1,1,1.000,3,7,10,1,0,1,3,3,7,+8,1
Dwyane Wade,35:00,5,17,.294,0,1,.000,4,5,.800,3,4,7,5,0,1,3,3,14,+8,1
Brian Grant,30:00,3,6,.500,0,0,nan,0,0,nan,0,5,5,0,3,1,0,5,6,+5,1
Caron Butler,19:00,3,5,.600,0,0,nan,0,0,nan,0,1,1,2,3,0,1,2,6,+3,1
Loren Woods,18:00,2,2,1.000,0,0,nan,0,0,nan,3,4,7,0,2,0,0,1,4,0,1
Rafer Alston,13:00,4,5,.800,2,2,1.000,0,0,nan,0,2,2,0,0,0,1,0,10,-3,1
John Wallace,12:00,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,2,0,2,-3,1
240,32,71,.451,2,8,.250,17,30,.567,11,31,42,21,9,7,17,17,83,nan,240,1
