Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tyson Chandler,35:51,4,7,.571,0,0,nan,2,2,1.000,3,6,9,0,1,0,0,1,10,-21,0
Carmelo Anthony,34:51,7,20,.350,1,1,1.000,4,4,1.000,3,4,7,1,0,1,1,4,19,-15,0
Jeremy Lin,34:19,1,11,.091,0,2,.000,6,6,1.000,1,5,6,3,3,0,8,1,8,-19,0
Amar'e Stoudemire,29:46,4,7,.571,0,0,nan,5,6,.833,1,4,5,1,1,1,6,2,13,-14,0
Landry Fields,26:52,4,9,.444,0,0,nan,0,0,nan,3,3,6,1,1,0,1,1,8,-6,0
J.R. Smith,29:05,5,11,.455,2,5,.400,2,4,.500,1,2,3,3,3,0,0,2,14,-7,0
Steve Novak,19:01,4,5,.800,4,5,.800,0,0,nan,0,0,0,0,0,0,2,0,12,+2,0
Jared Jeffries,16:34,2,2,1.000,0,0,nan,0,0,nan,2,3,5,2,0,0,0,4,4,+5,0
Baron Davis,13:41,0,7,.000,0,4,.000,0,0,nan,0,0,0,3,0,1,1,0,0,+5,0
Team Totals,240,31,79,.392,7,17,.412,19,22,.864,14,27,41,14,9,3,19,15,88,nan,0
LeBron James,40:41,7,16,.438,0,0,nan,6,6,1.000,1,8,9,8,5,2,4,3,20,+12,1
Dwyane Wade,35:06,10,22,.455,0,1,.000,2,3,.667,3,2,5,5,2,0,2,3,22,+24,1
Chris Bosh,32:19,11,17,.647,0,0,nan,3,4,.750,2,6,8,0,1,1,1,3,25,+9,1
Mario Chalmers,24:37,3,7,.429,1,5,.200,1,2,.500,0,2,2,3,2,0,3,4,8,+17,1
Joel Anthony,24:01,0,1,.000,0,0,nan,0,0,nan,2,4,6,0,0,5,1,3,0,+18,1
Udonis Haslem,25:28,3,5,.600,0,0,nan,0,0,nan,1,8,9,0,0,1,1,2,6,+1,1
Shane Battier,23:31,3,6,.500,2,4,.500,0,0,nan,3,1,4,1,1,1,1,2,8,+5,1
Norris Cole,23:23,4,9,.444,0,2,.000,2,4,.500,2,0,2,2,1,0,3,1,10,-3,1
Mike Miller,10:54,1,2,.500,1,2,.500,0,0,nan,0,1,1,0,0,0,0,1,3,-13,1
240,31,79,.392,7,17,.412,19,22,.864,14,27,41,14,9,3,19,15,88,nan,240,1
