Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,8,20,.400,0,3,.000,15,22,.682,2,6,8,6,3,0,4,0,31,-12,0
Jeff McInnis,41:00,7,15,.467,0,2,.000,2,3,.667,1,2,3,6,0,0,3,3,16,-8,0
Zydrunas Ilgauskas,32:00,3,7,.429,0,0,nan,3,7,.429,2,2,4,1,1,1,2,4,9,-9,0
Lucious Harris,31:00,2,4,.500,0,1,.000,1,1,1.000,1,6,7,0,1,0,0,4,5,+3,0
Drew Gooden,17:00,5,9,.556,0,0,nan,2,2,1.000,0,2,2,1,1,0,0,2,12,-10,0
Eric Snow,26:00,3,8,.375,0,1,.000,1,1,1.000,3,1,4,3,4,0,1,1,7,-10,0
Ira Newble,13:00,1,3,.333,0,0,nan,0,0,nan,1,0,1,1,0,0,0,0,2,-8,0
Scott Williams,11:00,1,2,.500,0,0,nan,1,2,.500,1,2,3,2,0,2,0,2,3,-9,0
Robert Traylor,9:00,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,1,3,6,0,0,0
Anderson Varejao,8:00,0,1,.000,0,0,nan,0,0,nan,1,2,3,0,1,1,2,4,0,+1,0
Sasha Pavlovic,7:00,0,3,.000,0,0,nan,3,6,.500,0,1,1,0,0,0,0,3,3,-8,0
Luke Jackson,3:00,0,3,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,30,77,.390,0,7,.000,28,44,.636,12,25,37,20,11,5,15,29,88,nan,0
Michael Redd,45:00,10,18,.556,0,1,.000,8,9,.889,1,7,8,3,1,0,2,4,28,+18,1
Keith Van Horn,40:00,9,20,.450,2,5,.400,2,2,1.000,6,8,14,2,0,2,1,4,22,+10,1
Mo Williams,37:00,5,14,.357,0,0,nan,0,2,.000,3,4,7,11,2,0,4,4,10,+9,1
Joe Smith,28:00,3,8,.375,0,0,nan,4,4,1.000,2,2,4,1,0,1,2,3,10,+11,1
Dan Gadzuric,20:00,3,3,1.000,0,0,nan,1,1,1.000,2,5,7,0,0,2,2,4,7,+14,1
Zaza Pachulia,21:00,1,5,.200,0,0,nan,4,5,.800,3,3,6,0,0,1,4,2,6,-1,1
Erick Strickland,20:00,2,7,.286,0,1,.000,2,2,1.000,0,3,3,1,0,0,2,5,6,+9,1
Desmond Mason,19:00,3,6,.500,0,0,nan,5,5,1.000,0,1,1,2,1,0,3,5,11,0,1
Toni Kukoc,8:00,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+4,1
Anthony Goldwire,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
240,30,77,.390,0,7,.000,28,44,.636,12,25,37,20,11,5,15,29,88,nan,240,1
