Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Nicolas Batum,32:35,4,12,.333,0,4,.000,1,2,.500,0,6,6,4,1,0,3,2,9,-10,0
Marvin Williams,30:11,5,13,.385,1,5,.200,0,1,.000,1,4,5,1,0,0,0,4,11,+4,0
Kemba Walker,29:40,9,14,.643,3,5,.600,3,4,.750,0,1,1,5,1,0,2,1,24,+5,0
Michael Kidd-Gilchrist,23:03,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,0,0,1,2,-3,0
Cody Zeller,22:50,7,8,.875,0,0,nan,3,4,.750,3,6,9,2,2,0,5,5,17,+3,0
Marco Belinelli,28:55,6,11,.545,3,4,.750,0,0,nan,1,0,1,1,0,0,1,4,15,-10,0
Frank Kaminsky,28:30,2,13,.154,1,5,.200,1,2,.500,4,2,6,5,0,0,1,1,6,-17,0
Ramon Sessions,18:20,2,6,.333,1,2,.500,2,4,.500,0,2,2,1,1,0,1,3,7,-16,0
Jeremy Lamb,13:11,3,7,.429,1,2,.500,3,3,1.000,2,3,5,2,0,0,0,0,10,0,0
Roy Hibbert,12:45,0,0,nan,0,0,nan,4,4,1.000,1,1,2,2,0,0,1,3,4,-11,0
Treveon Graham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Spencer Hawes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brian Roberts,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,86,.453,10,27,.370,17,24,.708,12,27,39,24,5,0,14,24,105,nan,0
LeBron James,42:27,17,24,.708,5,10,.500,5,9,.556,1,8,9,10,3,1,5,3,44,-2,1
Kyrie Irving,36:09,4,13,.308,2,3,.667,1,1,1.000,1,3,4,5,0,0,3,3,11,-1,1
Kevin Love,35:34,7,12,.583,0,4,.000,8,10,.800,1,5,6,1,3,0,2,4,22,+13,1
J.R. Smith,32:06,2,6,.333,2,6,.333,0,0,nan,0,2,2,2,0,0,0,4,6,-3,1
Tristan Thompson,27:54,5,5,1.000,0,0,nan,3,6,.500,4,8,12,0,1,0,3,3,13,+8,1
Iman Shumpert,32:09,5,8,.625,4,6,.667,2,2,1.000,0,5,5,2,1,0,1,2,16,+22,1
Richard Jefferson,17:26,2,3,.667,0,1,.000,0,0,nan,0,2,2,4,0,0,0,3,4,+8,1
DeAndre Liggins,15:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,1,3,2,0,+14,1
Jordan McRae,1:15,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
Mike Dunleavy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kay Felder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,86,.453,10,27,.370,17,24,.708,12,27,39,24,5,0,14,24,105,nan,240,1
