Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Luc Mbah a Moute,42:07,1,6,.167,0,0,nan,7,10,.700,0,7,7,1,1,1,1,3,9,-5,0
John Salmons,39:34,6,18,.333,2,4,.500,4,4,1.000,1,3,4,6,1,0,2,4,18,-13,0
Keyon Dooling,33:26,4,8,.500,1,2,.500,5,5,1.000,0,1,1,5,2,0,1,2,14,-3,0
Andrew Bogut,33:00,7,13,.538,0,0,nan,2,5,.400,3,5,8,0,1,2,2,4,16,-24,0
Ersan Ilyasova,23:02,3,7,.429,1,2,.500,0,0,nan,0,3,3,0,1,1,0,5,7,-21,0
Chris Douglas-Roberts,19:40,2,6,.333,1,1,1.000,1,2,.500,0,2,2,0,1,0,0,1,6,+8,0
Corey Maggette,17:42,1,4,.250,0,1,.000,5,6,.833,0,3,3,1,0,0,2,4,7,-13,0
Jon Brockman,16:55,3,3,1.000,0,0,nan,0,0,nan,3,2,5,1,1,0,0,2,6,+20,0
Earl Boykins,14:34,2,8,.250,0,2,.000,2,2,1.000,0,1,1,0,0,0,1,0,6,-9,0
Team Totals,240,29,73,.397,5,12,.417,26,34,.765,7,27,34,14,8,4,9,25,89,nan,0
Chris Bosh,37:32,6,13,.462,0,0,nan,7,9,.778,3,9,12,0,2,0,0,1,19,+5,1
LeBron James,36:35,8,15,.533,0,0,nan,9,11,.818,1,5,6,9,0,2,2,2,25,+10,1
Dwyane Wade,35:16,10,19,.526,1,2,.500,13,15,.867,1,3,4,2,1,0,2,3,34,+8,1
Carlos Arroyo,27:13,1,7,.143,0,2,.000,0,0,nan,0,4,4,2,1,1,2,3,2,+7,1
Zydrunas Ilgauskas,18:32,3,5,.600,0,0,nan,0,0,nan,2,2,4,1,0,2,0,2,6,+4,1
Mario Chalmers,20:47,3,9,.333,2,5,.400,1,1,1.000,0,0,0,0,3,0,2,1,9,+5,1
Erick Dampier,19:55,1,1,1.000,0,0,nan,0,0,nan,3,6,9,0,0,2,3,4,2,+19,1
James Jones,15:25,1,2,.500,1,2,.500,1,1,1.000,1,3,4,0,1,0,1,3,4,+9,1
Juwan Howard,10:28,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+7,1
Joel Anthony,9:33,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,1,0,-11,1
Mike Miller,8:44,0,1,.000,0,1,.000,0,0,nan,1,1,2,0,0,0,1,2,0,-3,1
240,29,73,.397,5,12,.417,26,34,.765,7,27,34,14,8,4,9,25,89,nan,240,1
