Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Troy Williams,36:06,6,16,.375,1,4,.250,0,0,nan,2,4,6,1,0,0,3,5,13,-10,0
Zach Randolph,31:15,9,15,.600,0,1,.000,0,0,nan,1,4,5,2,2,1,1,1,18,-23,0
Andrew Harrison,30:51,4,11,.364,1,5,.200,4,5,.800,0,3,3,4,1,3,2,2,13,-15,0
JaMychal Green,29:17,1,10,.100,0,1,.000,0,0,nan,5,3,8,2,2,0,2,2,2,-9,0
Tony Allen,24:41,4,9,.444,0,0,nan,0,1,.000,0,1,1,1,3,0,1,3,8,-11,0
Troy Daniels,20:22,1,6,.167,1,5,.200,2,2,1.000,0,2,2,1,0,0,2,1,5,-3,0
Jarell Martin,19:28,3,4,.750,0,0,nan,2,2,1.000,2,8,10,1,0,0,2,5,8,-13,0
Vince Carter,18:10,1,4,.250,1,4,.250,0,0,nan,0,2,2,4,0,0,0,0,3,-2,0
Toney Douglas,14:48,2,7,.286,0,2,.000,0,0,nan,0,2,2,3,2,1,2,3,4,-3,0
Deyonta Davis,11:03,3,3,1.000,0,0,nan,0,1,.000,1,3,4,0,0,0,0,1,6,+3,0
Wade Baldwin,3:59,1,1,1.000,0,0,nan,4,4,1.000,0,0,0,0,0,1,0,0,6,+1,0
Marc Gasol,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Ennis,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,86,.407,4,22,.182,12,15,.800,11,32,43,19,10,6,15,23,86,nan,0
LeBron James,36:29,9,17,.529,0,4,.000,5,8,.625,1,5,6,8,3,0,6,1,23,+8,1
Kevin Love,34:39,9,17,.529,3,6,.500,8,8,1.000,3,10,13,3,2,0,2,0,29,+23,1
J.R. Smith,33:52,8,17,.471,6,10,.600,1,2,.500,2,3,5,2,0,1,1,0,23,+21,1
DeAndre Liggins,32:19,1,7,.143,1,3,.333,0,2,.000,1,4,5,4,2,1,1,2,3,+9,1
Tristan Thompson,30:26,3,6,.500,0,0,nan,0,0,nan,2,5,7,0,0,1,1,4,6,+23,1
Iman Shumpert,23:56,2,5,.400,1,3,.333,0,0,nan,0,2,2,2,0,1,2,2,5,+8,1
Richard Jefferson,16:42,1,3,.333,0,1,.000,0,0,nan,1,1,2,1,0,0,2,1,2,+5,1
Channing Frye,14:38,2,6,.333,1,4,.250,3,3,1.000,0,1,1,1,0,0,1,2,8,-4,1
Kay Felder,7:45,1,2,.500,0,0,nan,0,0,nan,0,4,4,0,0,0,0,3,2,-3,1
Jordan McRae,3:22,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,1,0,1,1,2,-1,1
James Jones,2:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Chris Andersen,2:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Mike Dunleavy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,86,.407,4,22,.182,12,15,.800,11,32,43,19,10,6,15,23,86,nan,240,1
