Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:51,9,16,.563,1,2,.500,5,7,.714,1,12,13,9,0,3,2,1,24,+4,0
Zydrunas Ilgauskas,38:09,9,15,.600,0,0,nan,4,6,.667,5,9,14,1,2,0,1,4,22,+6,0
Drew Gooden,37:27,7,14,.500,0,0,nan,2,4,.500,2,6,8,3,2,0,3,4,16,+20,0
Daniel Gibson,34:50,8,14,.571,5,9,.556,1,1,1.000,0,3,3,3,1,0,1,3,22,+19,0
Sasha Pavlovic,32:06,2,11,.182,0,4,.000,2,2,1.000,0,2,2,2,0,0,2,3,6,+5,0
Devin Brown,26:54,2,8,.250,1,2,.500,3,4,.750,1,5,6,8,2,0,2,5,8,-9,0
Damon Jones,23:32,4,8,.500,2,6,.333,0,1,.000,0,1,1,4,0,0,1,2,10,-10,0
Ira Newble,3:14,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Dwayne Jones,1:57,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-9,0
Team Totals,240,41,87,.471,9,24,.375,17,25,.680,9,38,47,30,7,4,12,23,108,nan,0
Baron Davis,46:19,11,28,.393,1,6,.167,6,9,.667,1,3,4,10,0,0,3,2,29,-3,1
Andris Biedrins,40:55,5,6,.833,0,0,nan,2,4,.500,1,10,11,4,0,0,4,3,12,-6,1
Al Harrington,36:21,8,15,.533,1,6,.167,2,2,1.000,1,9,10,4,0,0,2,3,19,-4,1
Kelenna Azubuike,28:39,2,10,.200,0,2,.000,2,2,1.000,2,2,4,1,1,0,0,1,6,-6,1
Mickael Pietrus,19:44,2,4,.500,1,2,.500,1,2,.500,2,1,3,1,0,0,0,4,6,-7,1
Monta Ellis,33:21,7,18,.389,3,4,.750,5,7,.714,0,5,5,1,3,2,1,1,22,+9,1
Matt Barnes,26:25,4,8,.500,2,4,.500,0,0,nan,1,3,4,1,0,2,1,4,10,+2,1
Patrick O'Bryant,4:34,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,+3,1
Brandan Wright,3:43,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-8,1
240,41,87,.471,9,24,.375,17,25,.680,9,38,47,30,7,4,12,23,108,nan,240,1
