Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Shaun Livingston,38:09,5,11,.455,0,0,nan,3,3,1.000,1,6,7,4,3,1,4,4,13,-4,0
Deron Williams,34:45,2,8,.250,1,3,.333,1,1,1.000,1,2,3,8,2,0,3,1,6,-7,0
Joe Johnson,34:20,2,10,.200,1,6,.167,3,3,1.000,1,5,6,2,1,0,5,3,8,-9,0
Paul Pierce,31:34,9,12,.750,5,7,.714,6,7,.857,0,4,4,1,1,0,2,5,29,-6,0
Mason Plumlee,22:02,2,3,.667,0,0,nan,0,0,nan,1,3,4,1,0,2,0,2,4,-8,0
Andray Blatche,25:58,5,10,.500,0,0,nan,1,3,.333,3,1,4,3,0,1,1,3,11,+9,0
Marcus Thornton,23:06,2,9,.222,1,5,.200,0,0,nan,0,3,3,0,3,0,0,1,5,+13,0
Mirza Teletovic,16:26,6,11,.545,3,5,.600,2,2,1.000,2,2,4,0,0,3,0,0,17,+7,0
Alan Anderson,13:40,1,4,.250,1,3,.333,0,0,nan,0,2,2,0,1,0,0,3,3,+10,0
Marquis Teague,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jorge Gutierrez,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Andrei Kirilenko,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jason Collins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,78,.436,12,29,.414,16,19,.842,9,28,37,19,11,7,15,22,96,nan,0
LeBron James,38:03,6,13,.462,1,4,.250,6,9,.667,0,5,5,7,3,0,5,1,19,+2,1
Dwyane Wade,37:10,8,11,.727,0,0,nan,6,7,.857,0,2,2,2,0,1,2,4,22,-3,1
Mario Chalmers,35:35,5,11,.455,4,8,.500,0,0,nan,1,8,9,2,1,0,4,3,14,+8,1
Chris Bosh,35:07,9,14,.643,2,4,.500,4,5,.800,1,6,7,1,0,0,2,3,24,+5,1
Shane Battier,28:27,1,4,.250,1,4,.250,0,0,nan,0,0,0,4,1,1,0,0,3,+10,1
Ray Allen,27:44,0,3,.000,0,3,.000,1,1,1.000,0,3,3,1,0,0,0,1,1,+1,1
Chris Andersen,18:23,1,2,.500,0,0,nan,2,2,1.000,0,6,6,0,1,1,1,1,4,-7,1
Norris Cole,13:45,2,4,.500,1,2,.500,1,2,.500,0,0,0,1,0,0,3,2,6,-13,1
Michael Beasley,5:46,1,6,.167,0,2,.000,0,0,nan,1,0,1,0,0,0,0,1,2,-8,1
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,78,.436,12,29,.414,16,19,.842,9,28,37,19,11,7,15,22,96,nan,240,1
