Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,48:00,16,33,.485,1,6,.167,5,8,.625,2,4,6,6,1,0,1,3,38,-8,0
Drew Gooden,32:00,4,16,.250,0,0,nan,5,6,.833,5,4,9,4,0,0,0,1,13,-6,0
Ira Newble,26:00,4,6,.667,0,0,nan,1,1,1.000,1,1,2,4,2,1,2,5,9,-10,0
Jeff McInnis,24:00,1,7,.143,0,3,.000,3,4,.750,1,2,3,3,0,0,2,0,5,-4,0
Zydrunas Ilgauskas,19:00,3,5,.600,0,0,nan,2,2,1.000,0,1,1,1,0,1,2,6,8,-10,0
Robert Traylor,32:00,4,9,.444,0,1,.000,6,9,.667,6,4,10,1,0,0,0,2,14,-2,0
Eric Snow,24:00,3,6,.500,0,0,nan,1,2,.500,1,0,1,4,1,0,1,3,7,-4,0
Sasha Pavlovic,22:00,5,10,.500,1,4,.250,0,0,nan,0,1,1,1,1,0,0,3,11,+2,0
Anderson Varejao,13:00,2,2,1.000,0,0,nan,2,2,1.000,4,3,7,1,0,0,0,1,6,+2,0
Team Totals,240,42,94,.447,2,14,.143,25,34,.735,20,20,40,25,5,2,8,24,111,nan,0
Gilbert Arenas,46:00,12,16,.750,2,3,.667,7,8,.875,0,4,4,9,0,1,3,1,33,+8,1
Larry Hughes,42:00,11,21,.524,1,3,.333,8,10,.800,0,6,6,1,5,0,3,1,31,+11,1
Antawn Jamison,42:00,9,18,.500,0,4,.000,3,4,.750,0,3,3,3,1,0,2,4,21,+12,1
Brendan Haywood,34:00,4,7,.571,0,0,nan,2,4,.500,1,8,9,0,0,3,2,3,10,+5,1
Jared Jeffries,13:00,3,3,1.000,0,0,nan,0,0,nan,1,2,3,0,0,0,0,3,6,+6,1
Juan Dixon,20:00,4,6,.667,2,3,.667,1,1,1.000,0,0,0,3,0,0,0,2,11,+3,1
Kwame Brown,14:00,1,2,.500,0,0,nan,1,2,.500,2,0,2,0,0,0,0,5,3,-2,1
Etan Thomas,14:00,1,3,.333,0,0,nan,0,0,nan,2,4,6,0,0,1,1,2,2,+3,1
Michael Ruffin,12:00,0,1,.000,0,0,nan,0,0,nan,3,3,6,0,0,0,0,2,0,-2,1
Damone Brown,3:00,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,2,-4,1
240,42,94,.447,2,14,.143,25,34,.735,20,20,40,25,5,2,8,24,111,nan,240,1
