Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Vince Carter,44:16,15,21,.714,3,4,.750,5,8,.625,1,10,11,6,4,2,4,1,38,+15,0
Richard Jefferson,40:40,8,9,.889,0,0,nan,2,4,.500,1,5,6,3,0,0,3,5,18,+8,0
Jason Kidd,38:41,4,6,.667,3,4,.750,5,5,1.000,0,5,5,8,1,0,1,3,16,+8,0
Clifford Robinson,36:55,4,11,.364,1,5,.200,1,2,.500,1,5,6,4,0,0,0,4,10,+6,0
Nenad Krstic,35:35,6,14,.429,0,0,nan,4,4,1.000,0,4,4,0,0,2,1,5,16,+8,0
Jeff McInnis,13:39,0,5,.000,0,0,nan,0,0,nan,0,2,2,1,0,0,1,1,0,-3,0
Marc Jackson,12:25,2,3,.667,0,0,nan,2,4,.500,0,1,1,1,0,0,2,2,6,+1,0
Scott Padgett,11:05,1,2,.500,1,1,1.000,2,2,1.000,2,1,3,0,0,0,0,2,5,+3,0
Jacque Vaughn,4:26,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,1,1,0,+3,0
Linton Johnson,2:19,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Team Totals,240,40,72,.556,8,14,.571,21,29,.724,5,33,38,23,6,4,13,25,109,nan,0
LeBron James,44:49,11,26,.423,0,4,.000,10,15,.667,2,4,6,3,0,1,7,3,32,-4,1
Drew Gooden,36:37,2,6,.333,0,0,nan,1,2,.500,3,5,8,0,0,1,0,1,5,-1,1
Eric Snow,30:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,5,2,1,2,2,0,-11,1
Larry Hughes,30:40,4,12,.333,0,2,.000,3,3,1.000,0,5,5,3,1,0,1,4,11,-12,1
Zydrunas Ilgauskas,29:06,7,13,.538,0,1,.000,8,8,1.000,1,7,8,1,1,3,3,5,22,-14,1
Donyell Marshall,33:30,5,12,.417,4,9,.444,2,2,1.000,3,7,10,2,0,0,0,2,16,-1,1
Damon Jones,29:52,5,9,.556,4,7,.571,0,0,nan,1,0,1,2,1,0,0,1,14,+2,1
Luke Jackson,2:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
Alan Henderson,1:09,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
Mike Wilks,0:28,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,3,0,-2,1
240,40,72,.556,8,14,.571,21,29,.724,5,33,38,23,6,4,13,25,109,nan,240,1
