Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:48,6,16,.375,0,3,.000,3,7,.429,2,5,7,4,2,5,4,3,15,-21,0
Dwyane Wade,40:03,8,19,.421,1,5,.200,6,7,.857,3,3,6,7,1,1,3,3,23,-19,0
Chris Bosh,30:15,1,6,.167,0,0,nan,4,4,1.000,3,2,5,1,1,1,2,2,6,-16,0
Mike Bibby,17:13,0,5,.000,0,2,.000,0,0,nan,0,0,0,1,0,0,1,1,0,-18,0
Zydrunas Ilgauskas,9:36,1,2,.500,0,0,nan,0,0,nan,0,2,2,2,0,1,2,1,2,-19,0
Joel Anthony,36:53,6,7,.857,0,0,nan,0,0,nan,4,7,11,0,1,1,1,0,12,+5,0
Mario Chalmers,30:47,7,9,.778,2,4,.500,1,1,1.000,0,4,4,3,3,0,1,2,17,+2,0
James Jones,26:41,2,7,.286,2,7,.286,0,0,nan,0,1,1,0,1,0,0,4,6,+1,0
Mike Miller,5:45,0,2,.000,0,2,.000,0,0,nan,0,0,0,2,0,0,0,0,0,+5,0
Team Totals,240,31,73,.425,5,23,.217,14,19,.737,12,24,36,20,9,9,14,16,81,nan,0
Paul Pierce,40:39,9,20,.450,5,7,.714,4,4,1.000,2,3,5,5,2,0,1,2,27,+12,1
Ray Allen,39:08,4,11,.364,2,5,.400,5,5,1.000,1,2,3,4,0,0,2,3,15,+21,1
Kevin Garnett,37:47,13,20,.650,0,1,.000,2,2,1.000,4,14,18,1,2,0,0,3,28,+17,1
Rajon Rondo,35:19,3,7,.429,0,0,nan,0,0,nan,0,3,3,11,1,0,5,2,6,+19,1
Jermaine O'Neal,21:32,1,3,.333,0,0,nan,0,0,nan,1,3,4,1,0,3,0,2,2,+13,1
Delonte West,25:22,4,7,.571,2,4,.500,1,2,.500,0,0,0,3,0,0,1,3,11,-3,1
Jeff Green,20:52,2,3,.667,0,1,.000,2,2,1.000,0,2,2,0,1,1,2,0,6,-1,1
Glen Davis,10:47,0,1,.000,0,0,nan,0,0,nan,2,2,4,1,0,0,1,0,0,0,1
Shaquille O'Neal,8:29,1,2,.500,0,0,nan,0,2,.000,0,0,0,1,1,0,0,2,2,+2,1
Von Wafer,0:05,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,31,73,.425,5,23,.217,14,19,.737,12,24,36,20,9,9,14,16,81,nan,240,1
