Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Draymond Green,35:56,2,8,.250,0,4,.000,2,4,.500,1,6,7,7,0,1,2,4,6,-15,0
Harrison Barnes,33:22,7,11,.636,2,5,.400,2,3,.667,1,7,8,3,0,0,1,2,18,-24,0
Stephen Curry,30:59,6,13,.462,3,9,.333,4,4,1.000,1,0,1,3,2,0,6,4,19,-22,0
Klay Thompson,30:39,4,13,.308,1,7,.143,1,3,.333,1,1,2,1,1,0,2,1,10,-27,0
Andrew Bogut,12:01,2,6,.333,0,1,.000,0,0,nan,2,0,2,0,0,1,1,2,4,-21,0
Andre Iguodala,28:25,5,7,.714,1,2,.500,0,0,nan,0,2,2,0,0,0,1,0,11,-10,0
Shaun Livingston,19:46,2,3,.667,0,0,nan,1,2,.500,1,5,6,3,0,1,3,2,5,-3,0
Leandro Barbosa,16:42,2,5,.400,0,1,.000,4,6,.667,0,0,0,2,2,1,0,3,8,-4,0
Anderson Varejao,9:56,0,1,.000,0,0,nan,1,2,.500,1,1,2,2,0,0,1,3,1,-2,0
Marreese Speights,7:55,1,4,.250,1,2,.500,2,2,1.000,0,1,1,0,0,0,0,1,5,-6,0
Brandon Rush,5:53,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-7,0
Ian Clark,5:39,1,3,.333,1,2,.500,0,0,nan,0,0,0,0,0,0,1,1,3,-5,0
Festus Ezeli,2:48,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,32,76,.421,9,33,.273,17,26,.654,8,24,32,21,5,4,18,23,90,nan,0
LeBron James,40:04,14,26,.538,1,2,.500,3,5,.600,2,9,11,6,1,2,5,2,32,+24,1
J.R. Smith,37:59,7,13,.538,5,10,.500,1,2,.500,0,4,4,1,3,0,0,1,20,+33,1
Kyrie Irving,36:36,12,25,.480,3,7,.429,3,3,1.000,1,3,4,8,1,0,2,4,30,+24,1
Richard Jefferson,33:13,4,7,.571,1,3,.333,0,0,nan,3,5,8,2,2,0,1,3,9,+11,1
Tristan Thompson,31:01,5,6,.833,0,0,nan,4,5,.800,7,6,13,2,0,0,0,2,14,+21,1
Iman Shumpert,17:39,1,5,.200,1,2,.500,0,0,nan,2,3,5,1,0,0,2,3,3,+9,1
Channing Frye,12:21,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,3,0,+4,1
Matthew Dellavedova,7:39,1,2,.500,0,0,nan,0,0,nan,1,0,1,1,0,0,0,1,2,-10,1
Timofey Mozgov,6:37,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,1,0,2,4,2,+11,1
Mo Williams,4:38,1,2,.500,1,1,1.000,0,0,nan,0,2,2,0,0,0,1,1,3,+5,1
James Jones,4:38,0,0,nan,0,0,nan,1,2,.500,0,0,0,2,0,0,0,0,1,+5,1
Dahntay Jones,4:38,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+5,1
Jordan McRae,2:57,2,2,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,4,+8,1
240,32,76,.421,9,33,.273,17,26,.654,8,24,32,21,5,4,18,23,90,nan,240,1
