Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Victor Oladipo,25:51,5,12,.417,0,3,.000,0,0,nan,1,2,3,2,1,0,1,2,10,-15,0
Nikola Vucevic,25:44,6,10,.600,0,0,nan,0,0,nan,2,3,5,2,0,0,1,2,12,-34,0
Tobias Harris,24:58,4,7,.571,0,1,.000,1,2,.500,0,2,2,5,0,1,1,1,9,-28,0
Evan Fournier,23:00,4,5,.800,3,3,1.000,2,2,1.000,0,1,1,1,1,0,2,4,13,-22,0
Elfrid Payton,18:50,0,7,.000,0,1,.000,0,0,nan,0,2,2,4,1,0,0,1,0,-19,0
Shabazz Napier,29:10,3,10,.300,0,4,.000,5,8,.625,0,3,3,9,1,1,0,1,11,+5,0
Aaron Gordon,24:50,5,10,.500,1,2,.500,0,0,nan,3,3,6,1,0,3,2,3,11,+12,0
Andrew Nicholson,24:15,6,9,.667,3,5,.600,3,3,1.000,1,7,8,0,1,0,2,4,18,-4,0
Jason Smith,15:27,2,4,.500,0,0,nan,0,0,nan,0,3,3,1,1,1,0,2,4,+12,0
Mario Hezonja,14:17,1,3,.333,0,0,nan,1,2,.500,2,4,6,0,0,0,1,1,3,+7,0
Channing Frye,6:49,3,3,1.000,3,3,1.000,0,0,nan,0,0,0,0,0,0,0,0,9,+8,0
Dewayne Dedmon,6:49,1,1,1.000,0,0,nan,1,4,.250,0,0,0,0,0,0,0,0,3,+8,0
Devyn Marble,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,40,81,.494,10,22,.455,13,21,.619,9,30,39,25,6,6,10,21,103,nan,0
J.R. Smith,37:46,10,16,.625,6,10,.600,0,0,nan,0,0,0,2,1,1,1,1,26,+17,1
LeBron James,34:58,7,14,.500,0,2,.000,1,5,.200,0,6,6,13,1,0,2,0,15,+29,1
Tristan Thompson,34:19,3,4,.750,0,0,nan,3,4,.750,3,11,14,1,0,0,1,4,9,+23,1
Kevin Love,33:57,11,18,.611,6,9,.667,6,7,.857,0,8,8,4,0,1,2,1,34,+25,1
Matthew Dellavedova,23:51,5,8,.625,4,6,.667,1,1,1.000,0,0,0,9,1,0,0,1,15,+15,1
Jared Cunningham,27:17,1,8,.125,1,4,.250,1,2,.500,1,2,3,2,2,1,2,3,4,-6,1
Richard Jefferson,19:05,3,5,.600,0,0,nan,1,1,1.000,0,1,1,2,0,0,1,1,7,-12,1
James Jones,14:03,1,5,.200,1,3,.333,0,0,nan,0,0,0,1,0,0,0,3,3,-11,1
Anderson Varejao,12:38,2,2,1.000,0,0,nan,0,2,.000,3,5,8,0,0,0,0,0,4,-8,1
Joe Harris,1:03,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,1,0,-1,1
Sasha Kaun,1:03,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-1,1
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,81,.494,10,22,.455,13,21,.619,9,30,39,25,6,6,10,21,103,nan,240,1
