Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kristaps Porzingis,32:48,5,13,.385,3,5,.600,3,6,.500,4,3,7,0,1,2,2,5,16,-21,0
Carmelo Anthony,30:05,8,18,.444,1,4,.250,2,2,1.000,1,4,5,3,1,0,4,5,19,-19,0
Derrick Rose,29:35,7,17,.412,1,2,.500,2,2,1.000,2,1,3,1,0,1,4,1,17,-19,0
Courtney Lee,19:37,0,5,.000,0,2,.000,0,0,nan,1,2,3,0,0,1,2,1,0,-19,0
Joakim Noah,19:31,0,1,.000,0,0,nan,0,0,nan,1,5,6,3,1,0,1,1,0,-1,0
Justin Holiday,26:27,2,7,.286,2,3,.667,2,2,1.000,1,5,6,2,1,0,0,0,8,-14,0
Brandon Jennings,21:14,1,7,.143,0,4,.000,5,6,.833,1,2,3,5,0,0,1,2,7,-14,0
Lance Thomas,16:37,1,4,.250,0,0,nan,0,0,nan,0,1,1,1,2,0,1,2,2,-11,0
Kyle O'Quinn,15:24,1,3,.333,0,2,.000,0,0,nan,1,4,5,1,0,2,1,3,2,-10,0
Willy Hernangomez,9:26,2,3,.667,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,4,-3,0
Mindaugas Kuzminskas,9:14,3,5,.600,1,3,.333,0,0,nan,0,1,1,0,0,0,0,0,7,-4,0
Ron Baker,6:44,2,3,.667,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,0,5,-5,0
Sasha Vujacic,3:18,0,1,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,1,1,1,-5,0
Team Totals,240,32,87,.368,9,27,.333,15,20,.750,13,29,42,17,6,6,18,22,88,nan,0
LeBron James,32:23,9,14,.643,0,3,.000,1,2,.500,3,8,11,14,0,1,4,3,19,+27,1
Kyrie Irving,29:48,12,22,.545,4,7,.571,1,1,1.000,1,1,2,4,2,0,0,1,29,+13,1
J.R. Smith,25:14,3,13,.231,2,8,.250,0,0,nan,0,3,3,2,1,0,0,1,8,+13,1
Kevin Love,24:58,6,15,.400,2,6,.333,9,12,.750,2,10,12,2,3,0,2,3,23,+24,1
Tristan Thompson,22:25,0,1,.000,0,0,nan,0,0,nan,2,4,6,0,0,0,2,4,0,+17,1
Richard Jefferson,25:47,5,7,.714,2,3,.667,1,2,.500,0,4,4,1,2,0,2,1,13,+17,1
Mike Dunleavy,22:32,2,3,.667,0,1,.000,0,0,nan,0,4,4,2,3,0,0,0,4,+18,1
Channing Frye,14:09,2,6,.333,2,5,.400,0,0,nan,2,2,4,0,1,1,1,4,6,+7,1
Iman Shumpert,13:51,1,3,.333,0,1,.000,0,0,nan,1,1,2,3,0,1,2,2,2,-5,1
DeAndre Liggins,12:00,2,3,.667,0,0,nan,0,0,nan,0,3,3,3,0,1,1,1,4,+11,1
Jordan McRae,5:50,1,4,.250,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,+1,1
Chris Andersen,5:34,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,2,+1,1
James Jones,5:30,1,2,.500,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,1,5,+1,1
240,32,87,.368,9,27,.333,15,20,.750,13,29,42,17,6,6,18,22,88,nan,240,1
