Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,35:23,4,10,.400,1,5,.200,5,9,.556,0,4,4,7,2,1,2,3,14,+3,0
Tristan Thompson,31:36,2,3,.667,0,0,nan,1,3,.333,4,6,10,0,0,0,1,1,5,-1,0
J.R. Smith,30:21,5,11,.455,5,11,.455,2,2,1.000,2,1,3,1,1,0,2,1,17,+15,0
Kevin Love,25:07,6,11,.545,3,6,.500,1,1,1.000,2,5,7,4,0,0,1,4,16,+15,0
Kyrie Irving,24:10,7,16,.438,2,7,.286,6,6,1.000,0,1,1,2,1,0,1,0,22,+10,0
Matthew Dellavedova,24:01,2,4,.500,2,2,1.000,2,2,1.000,0,1,1,5,1,0,4,1,8,-6,0
Iman Shumpert,21:28,2,3,.667,1,2,.500,0,0,nan,1,2,3,1,0,0,3,4,5,-7,0
Richard Jefferson,19:02,2,4,.500,2,4,.500,1,2,.500,0,1,1,0,1,4,1,1,7,-4,0
Timofey Mozgov,15:56,2,5,.400,0,0,nan,0,0,nan,1,3,4,0,1,3,0,1,4,0,0
James Jones,12:56,1,4,.250,1,4,.250,0,0,nan,0,3,3,1,1,0,2,2,3,-5,0
Jared Cunningham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,71,.465,17,41,.415,18,25,.720,10,27,37,21,8,8,17,18,101,nan,0
P.J. Tucker,38:18,6,11,.545,2,3,.667,0,0,nan,1,5,6,2,3,0,2,3,14,-14,1
Brandon Knight,37:34,7,18,.389,2,6,.333,2,2,1.000,1,2,3,4,1,0,3,4,18,-8,1
Devin Booker,29:01,5,6,.833,0,1,.000,0,0,nan,1,2,3,3,0,0,3,2,10,-7,1
Jon Leuer,25:09,4,8,.500,2,3,.667,4,4,1.000,0,6,6,4,1,1,2,4,14,-4,1
Alex Len,24:05,1,5,.200,0,0,nan,3,4,.750,2,5,7,1,0,0,2,4,5,-3,1
T.J. Warren,27:29,9,15,.600,4,5,.800,1,2,.500,3,2,5,0,1,0,0,2,23,+7,1
Tyson Chandler,22:00,1,3,.333,0,0,nan,4,8,.500,3,5,8,2,0,0,2,1,6,-3,1
Ronnie Price,13:47,0,4,.000,0,3,.000,0,0,nan,1,1,2,1,2,0,0,1,0,+2,1
Mirza Teletovic,11:52,2,7,.286,1,4,.250,0,0,nan,0,1,1,1,0,0,1,1,5,+8,1
Sonny Weems,10:45,1,2,.500,0,0,nan,0,0,nan,2,1,3,2,0,0,1,1,2,+2,1
Bryce Cotton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Cory Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Archie Goodwin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,71,.465,17,41,.415,18,25,.720,10,27,37,21,8,8,17,18,101,nan,240,1
