Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gilbert Arenas,52:38,14,24,.583,6,9,.667,10,10,1.000,1,4,5,4,1,0,3,4,44,+1,0
Antawn Jamison,48:46,13,24,.542,3,7,.429,3,6,.500,1,4,5,2,0,0,2,5,32,+2,0
Caron Butler,48:01,8,16,.500,0,0,nan,4,6,.667,3,8,11,5,4,0,1,6,20,+1,0
Jared Jeffries,34:48,4,7,.571,0,1,.000,0,0,nan,3,1,4,2,0,0,2,6,8,-9,0
Brendan Haywood,20:32,0,1,.000,0,0,nan,1,2,.500,0,2,2,0,0,0,1,5,1,-1,0
Antonio Daniels,37:55,5,11,.455,0,3,.000,3,3,1.000,0,2,2,7,0,1,1,0,13,+4,0
Michael Ruffin,13:02,0,0,nan,0,0,nan,0,0,nan,2,1,3,3,0,0,1,2,0,+5,0
Etan Thomas,6:39,0,1,.000,0,0,nan,2,2,1.000,1,1,2,0,1,0,0,2,2,-6,0
Billy Thomas,2:41,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Team Totals,265,44,84,.524,9,20,.450,23,29,.793,11,23,34,23,6,1,11,31,120,nan,0
Larry Hughes,47:57,8,19,.421,1,3,.333,7,10,.700,1,2,3,3,2,1,3,2,24,+4,1
LeBron James,46:07,14,23,.609,0,1,.000,17,18,.944,5,2,7,6,2,0,4,5,45,-4,1
Eric Snow,44:30,8,12,.667,0,0,nan,2,3,.667,0,3,3,3,0,1,1,3,18,-4,1
Drew Gooden,27:19,3,7,.429,0,0,nan,0,0,nan,2,9,11,0,0,0,1,6,6,-5,1
Zydrunas Ilgauskas,21:07,3,6,.500,0,0,nan,0,2,.000,1,4,5,0,0,1,3,4,6,+1,1
Ronald Murray,34:12,5,9,.556,0,1,.000,2,2,1.000,0,4,4,2,0,0,0,2,12,-1,1
Donyell Marshall,24:35,2,3,.667,0,0,nan,2,2,1.000,2,4,6,0,1,0,0,1,6,+9,1
Anderson Varejao,19:10,1,2,.500,0,0,nan,2,6,.333,4,3,7,1,0,0,0,3,4,+3,1
Damon Jones,0:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
265,44,84,.524,9,20,.450,23,29,.793,11,23,34,23,6,1,11,31,120,nan,265,1
