Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Garnett,42:42,11,21,.524,0,2,.000,3,4,.750,2,6,8,2,0,2,3,1,25,-7,0
Ray Allen,42:03,3,8,.375,0,3,.000,3,3,1.000,1,5,6,2,1,0,0,2,9,+14,0
Paul Pierce,39:46,5,15,.333,2,6,.333,4,4,1.000,1,4,5,3,2,0,6,4,16,-11,0
Rajon Rondo,30:33,1,4,.250,0,0,nan,0,0,nan,0,5,5,5,2,0,3,3,2,-15,0
Kendrick Perkins,26:50,2,4,.500,0,0,nan,1,2,.500,1,2,3,2,0,2,2,5,5,+11,0
Eddie House,18:11,3,5,.600,2,3,.667,0,0,nan,0,2,2,1,1,0,0,2,8,+7,0
Glen Davis,17:19,2,8,.250,0,0,nan,0,0,nan,2,2,4,0,1,1,1,5,4,-8,0
James Posey,14:26,0,2,.000,0,2,.000,0,0,nan,0,3,3,4,1,0,1,2,0,-13,0
P.J. Brown,8:11,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,0,-3,0
Team Totals,240,27,68,.397,4,16,.250,11,13,.846,7,30,37,19,8,5,17,25,69,nan,0
LeBron James,46:39,9,23,.391,1,3,.333,13,15,.867,3,9,12,6,2,1,8,2,32,+7,1
Delonte West,45:02,4,7,.571,2,3,.667,0,0,nan,1,2,3,0,0,0,4,1,10,+11,1
Zydrunas Ilgauskas,31:03,3,11,.273,0,0,nan,1,1,1.000,5,5,10,1,0,3,0,3,7,-4,1
Wally Szczerbiak,30:13,2,11,.182,1,6,.167,4,4,1.000,0,2,2,2,0,1,0,2,9,-4,1
Ben Wallace,22:24,0,3,.000,0,0,nan,0,0,nan,1,5,6,0,1,2,0,2,0,+11,1
Joe Smith,26:53,3,4,.750,0,0,nan,3,4,.750,1,4,5,1,1,0,0,3,9,-7,1
Sasha Pavlovic,19:22,1,6,.167,1,3,.333,0,0,nan,2,0,2,0,0,0,1,2,3,+7,1
Anderson Varejao,15:26,2,6,.333,0,0,nan,0,1,.000,3,2,5,0,1,0,1,1,4,+10,1
Damon Jones,2:58,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-6,1
240,27,68,.397,4,16,.250,11,13,.846,7,30,37,19,8,5,17,25,69,nan,240,1
