Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
DeMar DeRozan,34:36,9,17,.529,0,1,.000,0,0,nan,0,0,0,5,0,0,3,1,18,-22,0
Kyle Lowry,31:35,4,14,.286,0,7,.000,0,0,nan,0,4,4,5,0,0,4,2,8,-16,0
Bismack Biyombo,30:49,5,5,1.000,0,0,nan,2,2,1.000,2,2,4,0,2,0,2,2,12,-22,0
Patrick Patterson,27:47,3,8,.375,1,4,.250,1,2,.500,0,2,2,4,0,0,1,2,8,-16,0
DeMarre Carroll,19:38,1,5,.200,0,3,.000,0,0,nan,1,0,1,1,2,1,1,5,2,-15,0
James Johnson,19:38,4,6,.667,2,2,1.000,0,0,nan,1,3,4,1,1,0,2,4,10,-6,0
Terrence Ross,18:54,1,5,.200,1,3,.333,1,2,.500,0,1,1,0,1,0,1,2,4,-23,0
Cory Joseph,15:06,1,6,.167,0,2,.000,2,4,.500,0,1,1,3,1,0,0,3,4,-20,0
Luis Scola,14:19,1,2,.500,1,1,1.000,4,4,1.000,0,2,2,0,0,0,0,4,7,-7,0
Delon Wright,9:42,1,2,.500,0,0,nan,5,6,.833,0,1,1,0,1,0,0,0,7,-4,0
Norman Powell,6:24,2,4,.500,0,1,.000,0,0,nan,0,2,2,0,0,0,0,0,4,-2,0
Jason Thompson,5:53,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Lucas Nogueira,5:39,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Team Totals,240,32,76,.421,5,24,.208,15,20,.750,4,19,23,19,8,1,14,25,84,nan,0
Kyrie Irving,30:07,11,17,.647,1,3,.333,4,4,1.000,0,2,2,5,2,2,2,2,27,+15,1
LeBron James,28:18,11,13,.846,0,1,.000,2,4,.500,2,4,6,4,2,1,4,3,24,+20,1
Tristan Thompson,28:09,1,4,.250,0,0,nan,4,4,1.000,5,2,7,0,1,0,2,2,6,+8,1
Kevin Love,27:33,4,8,.500,2,4,.500,4,4,1.000,0,4,4,3,1,0,2,3,14,+12,1
J.R. Smith,27:23,1,5,.200,0,3,.000,3,4,.750,0,2,2,3,2,0,0,0,5,+11,1
Iman Shumpert,21:45,3,4,.750,1,1,1.000,1,2,.500,0,3,3,2,1,0,1,1,8,+24,1
Richard Jefferson,21:30,2,6,.333,0,2,.000,5,6,.833,2,9,11,1,0,0,1,2,9,+20,1
Matthew Dellavedova,14:15,3,4,.750,1,1,1.000,2,3,.667,0,1,1,3,0,0,3,2,9,+18,1
Channing Frye,12:51,3,5,.600,2,3,.667,0,0,nan,0,3,3,1,0,0,0,3,8,+17,1
Mo Williams,8:57,1,3,.333,0,0,nan,1,2,.500,0,2,2,0,0,0,1,0,3,+4,1
Timofey Mozgov,6:24,1,3,.333,0,0,nan,0,0,nan,1,3,4,0,0,1,0,1,2,+2,1
Dahntay Jones,6:24,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,+2,1
James Jones,6:24,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
240,32,76,.421,5,24,.208,15,20,.750,4,19,23,19,8,1,14,25,84,nan,240,1
