Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Sam Cassell,38:45,5,13,.385,0,0,nan,4,4,1.000,0,6,6,8,0,0,2,3,14,-8,0
Cuttino Mobley,34:35,3,10,.300,1,6,.167,2,2,1.000,0,4,4,2,1,1,0,1,9,-14,0
Elton Brand,33:20,8,23,.348,0,0,nan,5,5,1.000,3,4,7,0,1,2,2,4,21,-19,0
Chris Kaman,28:32,1,6,.167,0,0,nan,4,6,.667,0,4,4,0,0,0,1,2,6,-9,0
Quinton Ross,8:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,0,0
Shaun Livingston,37:28,9,17,.529,0,0,nan,1,3,.333,3,4,7,2,2,1,3,1,19,-11,0
Tim Thomas,24:33,1,8,.125,1,2,.500,0,0,nan,3,5,8,1,0,0,1,5,3,-6,0
Doug Christie,16:22,0,2,.000,0,0,nan,1,2,.500,0,3,3,3,0,0,1,0,1,-13,0
Daniel Ewing,5:59,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-5,0
Aaron Williams,5:41,0,0,nan,0,0,nan,2,2,1.000,1,1,2,0,1,0,0,2,2,-3,0
James Singleton,5:36,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,1,0,2,0,+1,0
Paul Davis,0:57,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+2,0
Team Totals,240,28,81,.346,2,8,.250,19,24,.792,11,31,42,17,5,5,10,22,77,nan,0
Zydrunas Ilgauskas,36:22,7,16,.438,0,0,nan,2,4,.500,9,7,16,4,0,1,1,3,16,+17,1
LeBron James,36:19,4,13,.308,1,2,.500,2,2,1.000,0,7,7,3,1,1,2,1,11,+15,1
Larry Hughes,33:33,5,12,.417,0,2,.000,5,6,.833,0,3,3,4,0,1,0,2,15,+10,1
Daniel Gibson,20:56,2,3,.667,2,3,.667,0,0,nan,0,4,4,0,2,0,1,3,6,+5,1
Drew Gooden,19:55,6,7,.857,0,0,nan,1,2,.500,3,2,5,1,2,0,1,2,13,+2,1
Sasha Pavlovic,25:10,5,11,.455,0,3,.000,6,6,1.000,1,4,5,1,0,1,4,3,16,+10,1
Anderson Varejao,25:02,1,6,.167,0,2,.000,2,4,.500,3,3,6,1,0,2,0,4,4,+16,1
Donyell Marshall,14:41,3,6,.500,1,2,.500,2,2,1.000,3,4,7,0,0,1,1,3,9,-1,1
Eric Snow,13:47,0,1,.000,0,0,nan,1,2,.500,0,1,1,3,2,1,1,1,1,+5,1
Damon Jones,13:18,1,7,.143,1,6,.167,0,0,nan,0,0,0,2,0,0,0,0,3,+8,1
Shannon Brown,0:57,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,28,81,.346,2,8,.250,19,24,.792,11,31,42,17,5,5,10,22,77,nan,240,1
