Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dirk Nowitzki,42:03,10,22,.455,1,2,.500,3,3,1.000,1,10,11,4,0,1,5,2,24,+13,0
Shawn Marion,40:53,9,14,.643,0,0,nan,2,2,1.000,3,5,8,3,1,1,3,2,20,+1,0
Tyson Chandler,38:06,4,6,.667,0,0,nan,5,8,.625,4,3,7,0,1,0,0,5,13,+4,0
Jason Kidd,37:33,2,7,.286,2,5,.400,0,0,nan,1,7,8,5,1,0,5,1,6,+1,0
DeShawn Stevenson,22:09,3,6,.500,3,5,.600,0,0,nan,1,2,3,0,3,0,1,2,9,-5,0
Jason Terry,31:05,5,11,.455,0,2,.000,6,6,1.000,1,0,1,5,2,0,2,4,16,+13,0
J.J. Barea,14:03,2,7,.286,0,3,.000,1,2,.500,0,3,3,1,0,0,0,1,5,-11,0
Brendan Haywood,8:11,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,2,+5,0
Peja Stojakovic,4:57,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-7,0
Brian Cardinal,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Team Totals,240,36,75,.480,6,17,.353,17,21,.810,11,30,41,18,8,2,18,20,95,nan,0
Dwyane Wade,42:09,13,20,.650,2,7,.286,8,12,.667,2,3,5,6,3,1,1,2,36,+5,1
Chris Bosh,39:47,4,16,.250,0,0,nan,4,4,1.000,2,6,8,0,1,0,2,3,12,+3,1
LeBron James,39:37,8,15,.533,2,7,.286,2,4,.500,1,7,8,4,4,1,5,4,20,-5,1
Joel Anthony,26:49,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,3,0,3,0,+2,1
Mike Bibby,22:06,5,8,.625,4,7,.571,0,0,nan,0,1,1,0,4,0,1,0,14,+7,1
Udonis Haslem,29:26,1,3,.333,0,0,nan,0,0,nan,1,2,3,0,1,0,2,2,2,-12,1
Mario Chalmers,24:56,3,8,.375,1,6,.167,2,4,.500,0,0,0,3,1,0,1,1,9,-7,1
Mike Miller,15:10,0,3,.000,0,3,.000,0,0,nan,0,4,4,0,1,1,0,2,0,-3,1
240,36,75,.480,6,17,.353,17,21,.810,11,30,41,18,8,2,18,20,95,nan,240,1
