Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:00,10,16,.625,0,3,.000,7,8,.875,1,3,4,6,3,3,6,1,27,-12,0
Carlos Boozer,41:00,6,13,.462,0,2,.000,1,2,.500,0,5,5,4,4,2,4,2,13,-13,0
Zydrunas Ilgauskas,31:00,4,11,.364,0,0,nan,0,2,.000,2,5,7,0,0,3,4,5,8,-2,0
Ira Newble,30:00,5,5,1.000,0,0,nan,2,3,.667,0,3,3,3,0,0,1,2,12,-2,0
J.R. Bremer,22:00,2,6,.333,0,2,.000,1,2,.500,0,4,4,2,1,0,2,1,5,-6,0
Kevin Ollie,26:00,4,5,.800,0,0,nan,2,2,1.000,0,4,4,3,1,0,0,3,10,-4,0
Darius Miles,22:00,3,9,.333,0,0,nan,0,0,nan,0,3,3,4,1,0,2,3,6,-6,0
Jason Kapono,16:00,1,3,.333,0,1,.000,0,0,nan,0,2,2,0,1,0,0,2,2,-4,0
Bruno Sundov,8:00,0,1,.000,0,0,nan,2,2,1.000,0,1,1,0,0,0,1,3,2,-1,0
Team Totals,240,35,69,.507,0,8,.000,15,21,.714,3,30,33,22,11,8,20,22,85,nan,0
Metta World Peace,42:00,6,16,.375,1,4,.250,3,4,.750,2,2,4,7,3,1,3,1,16,+15,1
Jermaine O'Neal,39:00,9,21,.429,0,0,nan,6,6,1.000,2,8,10,6,1,2,3,3,24,+4,1
Reggie Miller,29:00,3,7,.429,2,4,.500,0,0,nan,0,1,1,3,1,0,3,1,8,0,1
Kenny Anderson,27:00,5,10,.500,0,0,nan,0,1,.000,0,2,2,3,1,0,0,2,10,-3,1
Jeff Foster,19:00,1,2,.500,0,0,nan,1,2,.500,2,3,5,1,2,1,0,2,3,-2,1
Al Harrington,33:00,5,11,.455,0,1,.000,2,2,1.000,4,7,11,1,0,0,3,2,12,+10,1
Anthony Johnson,21:00,5,7,.714,1,2,.500,2,2,1.000,0,0,0,6,1,0,1,2,13,+13,1
Fred Jones,16:00,2,4,.500,1,3,.333,2,2,1.000,0,1,1,3,0,0,1,2,7,+6,1
Scot Pollard,8:00,1,3,.333,0,0,nan,0,0,nan,1,1,2,0,1,0,0,3,2,+7,1
Austin Croshere,6:00,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,0,1,2,0,0,1
240,35,69,.507,0,8,.000,15,21,.714,3,30,33,22,11,8,20,22,85,nan,240,1
