Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Russell Westbrook,34:37,9,17,.529,1,1,1.000,4,5,.800,2,7,9,20,2,0,5,1,23,+26,0
Paul George,32:05,12,19,.632,5,11,.455,7,8,.875,0,7,7,2,0,0,1,3,36,+29,0
Andre Roberson,29:57,4,7,.571,0,0,nan,0,4,.000,4,2,6,2,2,0,1,5,8,+32,0
Steven Adams,29:12,12,13,.923,0,1,.000,1,5,.200,5,5,10,1,0,1,1,3,25,+30,0
Carmelo Anthony,28:12,11,19,.579,3,6,.500,4,4,1.000,2,8,10,3,1,0,0,2,29,+22,0
Jerami Grant,22:14,1,5,.200,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,2,4,-6,0
Patrick Patterson,19:26,2,5,.400,2,3,.667,0,0,nan,0,1,1,2,2,0,1,2,6,+8,0
Raymond Felton,16:47,3,8,.375,2,4,.500,0,0,nan,1,5,6,5,0,1,1,1,8,+6,0
Josh Huestis,13:01,0,2,.000,0,1,.000,0,0,nan,2,0,2,0,0,0,1,2,0,-9,0
Terrance Ferguson,11:09,4,5,.800,1,2,.500,0,0,nan,0,0,0,0,2,0,1,2,9,-8,0
Alex Abrines,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,0
Dakari Johnson,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,0
Nick Collison,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,58,100,.580,14,30,.467,18,28,.643,16,36,52,37,9,2,13,23,148,nan,0
LeBron James,38:22,8,17,.471,0,4,.000,2,4,.500,0,3,3,7,0,1,2,2,18,-33,1
Jae Crowder,26:03,7,12,.583,2,5,.400,1,1,1.000,1,3,4,4,1,0,2,2,17,-24,1
J.R. Smith,25:56,3,11,.273,2,9,.222,0,0,nan,0,4,4,5,1,0,0,2,8,-21,1
Isaiah Thomas,25:43,8,14,.571,4,8,.500,4,5,.800,0,0,0,4,1,0,3,2,24,-24,1
Kevin Love,3:04,0,2,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
Tristan Thompson,25:56,2,3,.667,0,0,nan,5,6,.833,1,6,7,3,0,1,1,3,9,-11,1
Jeff Green,21:39,4,8,.500,0,2,.000,4,5,.800,1,3,4,0,0,1,0,1,12,-5,1
Derrick Rose,21:10,5,9,.556,0,1,.000,2,2,1.000,0,2,2,3,0,0,1,1,12,-1,1
Dwyane Wade,20:04,4,5,.800,0,1,.000,3,3,1.000,0,3,3,3,2,0,5,3,11,-5,1
Kyle Korver,14:40,1,3,.333,1,3,.333,1,1,1.000,0,1,1,1,0,1,0,1,4,+1,1
Channing Frye,8:53,2,3,.667,1,2,.500,0,0,nan,0,0,0,1,1,0,1,1,5,+4,1
Cedi Osman,4:15,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+2,1
Jose Calderon,4:15,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,1,0,0,0,2,+2,1
240,58,100,.580,14,30,.467,18,28,.643,16,36,52,37,9,2,13,23,148,nan,240,1
