Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Brandon Ingram,39:41,10,15,.667,3,4,.750,3,4,.750,1,5,6,6,1,0,2,4,26,-14,0
Lonzo Ball,37:53,5,11,.455,3,8,.375,0,0,nan,1,7,8,11,2,0,6,3,13,-11,0
Josh Hart,32:45,4,11,.364,1,4,.250,2,2,1.000,1,9,10,2,1,1,1,2,11,-3,0
Brook Lopez,22:12,4,10,.400,0,2,.000,0,2,.000,1,0,1,2,0,1,1,3,8,-4,0
Larry Nance,21:17,3,7,.429,0,0,nan,0,2,.000,8,4,12,3,2,0,0,2,6,-5,0
Kyle Kuzma,30:54,8,16,.500,1,5,.200,3,3,1.000,3,4,7,1,0,0,4,3,20,-8,0
Jordan Clarkson,25:22,5,13,.385,1,7,.143,0,0,nan,0,1,1,4,0,0,2,0,11,-4,0
Julius Randle,21:37,6,9,.667,0,0,nan,1,1,1.000,1,3,4,3,0,1,2,1,13,-1,0
Corey Brewer,8:19,2,3,.667,0,1,.000,0,0,nan,0,0,0,1,1,0,0,2,4,+5,0
Kentavious Caldwell-Pope,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Tyler Ennis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Andrew Bogut,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ivica Zubac,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,47,95,.495,9,31,.290,9,14,.643,16,33,49,33,7,3,18,20,112,nan,0
LeBron James,38:43,8,18,.444,1,6,.167,8,12,.667,1,11,12,12,2,2,5,0,25,+14,1
Kevin Love,34:34,9,15,.600,4,6,.667,6,6,1.000,1,10,11,3,2,1,2,2,28,+8,1
J.R. Smith,31:57,3,4,.750,2,2,1.000,0,0,nan,1,1,2,3,1,1,1,1,8,+13,1
Jae Crowder,24:49,5,11,.455,1,7,.143,0,0,nan,0,0,0,2,0,0,1,4,11,+5,1
Jose Calderon,23:19,6,9,.667,5,8,.625,0,0,nan,1,2,3,6,2,0,2,1,17,+7,1
Jeff Green,24:44,3,9,.333,0,1,.000,2,2,1.000,2,5,7,0,0,0,1,2,8,-4,1
Dwyane Wade,22:55,3,9,.333,1,2,.500,3,4,.750,1,1,2,6,0,0,2,1,10,0,1
Kyle Korver,21:44,4,6,.667,1,3,.333,1,1,1.000,0,1,1,0,1,1,0,2,10,+2,1
Cedi Osman,10:08,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,3,4,-1,1
Channing Frye,7:09,0,3,.000,0,1,.000,0,0,nan,1,0,1,0,1,0,0,0,0,+1,1
London Perrantes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Tristan Thompson,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,47,95,.495,9,31,.290,9,14,.643,16,33,49,33,7,3,18,20,112,nan,240,1
