Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:39,10,21,.476,3,6,.500,8,12,.667,0,4,4,3,1,2,8,1,31,+1,0
Chris Bosh,37:37,3,11,.273,0,0,nan,2,2,1.000,2,6,8,2,1,1,1,4,8,-17,0
Dwyane Wade,36:41,4,16,.250,1,3,.333,4,6,.667,0,4,4,6,3,0,6,4,13,-18,0
Joel Anthony,16:41,1,1,1.000,0,0,nan,0,0,nan,3,4,7,1,0,1,0,2,2,-12,0
Carlos Arroyo,12:33,1,3,.333,0,0,nan,1,1,1.000,0,0,0,0,0,0,0,0,3,-5,0
Udonis Haslem,30:36,3,7,.429,0,0,nan,2,2,1.000,4,7,11,0,0,1,0,4,8,-4,0
Eddie House,26:30,3,8,.375,2,4,.500,0,0,nan,0,0,0,2,1,0,0,0,8,0,0
James Jones,26:04,2,7,.286,2,7,.286,0,0,nan,0,2,2,1,1,0,0,2,6,-2,0
Zydrunas Ilgauskas,10:39,0,0,nan,0,0,nan,1,2,.500,2,1,3,0,3,1,2,4,1,+17,0
Team Totals,240,27,74,.365,8,20,.400,18,25,.720,11,28,39,15,10,6,17,21,80,nan,0
Rajon Rondo,41:29,2,9,.222,0,0,nan,0,0,nan,1,4,5,17,2,0,3,1,4,+4,1
Paul Pierce,40:33,4,7,.571,3,4,.750,8,8,1.000,1,8,9,3,1,0,3,3,19,+12,1
Ray Allen,39:16,7,13,.538,5,8,.625,1,1,1.000,0,1,1,1,0,0,1,1,20,-2,1
Kevin Garnett,35:13,4,11,.364,0,0,nan,2,4,.500,2,8,10,3,3,0,7,5,10,+7,1
Shaquille O'Neal,18:09,3,7,.429,0,0,nan,3,8,.375,2,5,7,0,0,1,1,2,9,+7,1
Glen Davis,29:24,6,7,.857,0,0,nan,1,2,.500,1,4,5,0,0,1,0,2,13,+1,1
Marquis Daniels,12:49,4,5,.800,0,1,.000,0,0,nan,0,2,2,0,0,0,1,3,8,+3,1
Jermaine O'Neal,12:47,0,3,.000,0,0,nan,1,2,.500,1,1,2,0,0,2,1,1,1,+1,1
Nate Robinson,10:20,2,7,.286,0,3,.000,0,0,nan,0,1,1,1,0,0,1,1,4,+7,1
240,27,74,.365,8,20,.400,18,25,.720,11,28,39,15,10,6,17,21,80,nan,240,1
