Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Karl-Anthony Towns,38:32,11,19,.579,2,2,1.000,2,2,1.000,3,9,12,4,1,2,1,0,26,-18,0
Ricky Rubio,37:40,5,11,.455,1,3,.333,3,3,1.000,0,2,2,13,0,1,4,3,14,-15,0
Zach LaVine,37:12,4,18,.222,0,6,.000,0,0,nan,0,3,3,4,1,0,0,3,8,-25,0
Andrew Wiggins,35:56,9,17,.529,2,6,.333,3,3,1.000,1,1,2,0,0,0,2,2,23,-14,0
Gorgui Dieng,20:37,1,4,.250,0,0,nan,0,0,nan,2,4,6,2,0,0,0,4,2,-19,0
Shabazz Muhammad,30:49,7,16,.438,2,3,.667,0,0,nan,3,3,6,2,1,0,0,1,16,-24,0
Nemanja Bjelica,19:41,4,7,.571,0,1,.000,0,2,.000,2,2,4,0,3,0,2,3,8,-3,0
Kris Dunn,10:20,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,3,1,0,-13,0
Adreian Payne,3:15,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,1,0,0,1,0,-2,0
Tyus Jones,3:15,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,1,0,0,-2,0
Cole Aldrich,2:43,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,0,-5,0
Brandon Rush,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jordan Hill,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,94,.436,7,21,.333,8,10,.800,12,26,38,26,7,3,13,19,97,nan,0
Tristan Thompson,38:42,7,11,.636,0,0,nan,4,5,.800,8,6,14,1,1,2,1,2,18,+18,1
LeBron James,34:28,11,14,.786,1,2,.500,4,7,.571,0,8,8,12,2,1,2,1,27,+16,1
Kyrie Irving,30:47,5,18,.278,1,6,.167,3,4,.750,2,0,2,14,1,0,1,2,14,+14,1
Iman Shumpert,27:35,3,9,.333,3,7,.429,0,0,nan,1,6,7,1,2,2,1,1,9,+14,1
Channing Frye,21:34,7,13,.538,3,9,.333,1,2,.500,0,4,4,1,1,2,0,0,18,+17,1
Richard Jefferson,28:15,2,5,.400,0,2,.000,0,0,nan,1,4,5,1,1,0,0,0,4,+14,1
Kyle Korver,24:28,8,11,.727,4,7,.571,0,0,nan,0,1,1,2,0,1,0,2,20,+14,1
Kay Felder,17:13,3,5,.600,2,2,1.000,1,2,.500,0,1,1,3,1,1,3,2,9,+14,1
James Jones,9:28,1,2,.500,0,1,.000,0,0,nan,0,2,2,1,0,1,1,3,2,+10,1
Jordan McRae,4:15,1,1,1.000,1,1,1.000,1,2,.500,0,2,2,0,1,0,0,0,4,+7,1
DeAndre Liggins,3:15,0,0,nan,0,0,nan,0,0,nan,0,2,2,1,0,0,1,0,0,+2,1
Kevin Love,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,94,.436,7,21,.333,8,10,.800,12,26,38,26,7,3,13,19,97,nan,240,1
