Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,47:18,11,24,.458,3,6,.500,5,7,.714,1,5,6,5,1,1,4,1,30,-1,0
Chris Bosh,41:19,8,16,.500,0,1,.000,4,6,.667,1,7,8,2,0,4,0,1,20,+5,0
Dwyane Wade,41:01,10,21,.476,0,0,nan,1,2,.500,0,5,5,4,2,2,2,3,21,+11,0
Mario Chalmers,27:54,2,7,.286,0,1,.000,0,1,.000,1,2,3,3,2,0,3,4,4,-15,0
Udonis Haslem,11:23,2,2,1.000,0,0,nan,0,0,nan,0,3,3,0,1,0,0,0,4,+17,0
Shane Battier,31:06,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,2,0,2,0,2,-34,0
Ronny Turiaf,29:32,0,0,nan,0,0,nan,0,0,nan,5,3,8,0,0,1,3,4,0,-17,0
Mike Miller,28:33,1,9,.111,1,3,.333,0,0,nan,2,4,6,2,1,0,3,2,3,-9,0
Joel Anthony,6:54,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,2,-7,0
Team Totals,265,36,82,.439,4,11,.364,10,16,.625,10,31,41,17,10,8,17,16,86,nan,0
Luol Deng,42:36,6,13,.462,3,5,.600,1,4,.250,0,5,5,2,1,0,1,3,16,0,1
Carlos Boozer,30:52,9,19,.474,0,0,nan,1,2,.500,2,9,11,2,1,0,1,1,19,-15,1
Derrick Rose,25:28,1,13,.077,0,3,.000,0,0,nan,1,2,3,8,1,0,3,0,2,-27,1
Richard Hamilton,24:12,3,6,.500,1,2,.500,0,0,nan,1,0,1,1,0,0,3,2,7,-1,1
Joakim Noah,22:43,1,3,.333,0,0,nan,3,4,.750,2,2,4,0,1,0,1,2,5,-20,1
Taj Gibson,28:41,4,9,.444,0,0,nan,3,3,1.000,2,3,5,0,0,1,1,6,11,+27,1
C.J. Watson,27:17,6,10,.600,2,5,.400,2,4,.500,1,2,3,9,3,0,1,0,16,+38,1
Omer Asik,22:34,0,2,.000,0,0,nan,0,0,nan,2,6,8,0,1,2,1,0,0,+25,1
Ronnie Brewer,20:29,1,2,.500,0,1,.000,1,2,.500,3,0,3,2,3,0,2,0,3,0,1
Kyle Korver,18:52,6,8,.750,5,6,.833,0,0,nan,1,0,1,2,0,0,1,1,17,+24,1
Jimmy Butler,1:18,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-1,1
265,36,82,.439,4,11,.364,10,16,.625,10,31,41,17,10,8,17,16,86,nan,265,1
