Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:23,6,23,.261,0,3,.000,6,8,.750,1,8,9,8,1,0,2,2,18,-13,0
Eric Snow,34:29,4,10,.400,1,2,.500,2,2,1.000,4,1,5,4,1,0,1,2,11,-15,0
Drew Gooden,28:13,5,9,.556,0,0,nan,4,5,.800,3,6,9,0,0,0,0,1,14,-14,0
Sasha Pavlovic,26:08,2,5,.400,1,2,.500,0,0,nan,0,1,1,0,1,0,0,5,5,-19,0
Zydrunas Ilgauskas,23:37,5,11,.455,0,0,nan,4,6,.667,1,2,3,1,0,1,2,5,14,-14,0
Damon Jones,33:35,4,9,.444,3,7,.429,0,0,nan,0,2,2,3,0,0,0,0,11,+1,0
Donyell Marshall,25:49,4,9,.444,3,6,.500,0,0,nan,0,1,1,1,0,0,0,3,11,+7,0
Anderson Varejao,14:07,1,1,1.000,0,0,nan,1,2,.500,2,2,4,0,0,0,0,2,3,-1,0
Stephen Graham,5:53,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,2,+6,0
Mike Wilks,1:23,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,+1,0
Martynas Andriuskevicius,1:23,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+1,0
Team Totals,240,32,79,.405,8,20,.400,17,23,.739,11,25,36,17,3,1,7,22,89,nan,0
Gilbert Arenas,46:37,11,25,.440,3,5,.600,7,7,1.000,0,8,8,10,2,3,5,3,32,+13,1
Caron Butler,41:47,8,15,.533,0,1,.000,2,2,1.000,0,10,10,0,0,0,5,3,18,+12,1
Antawn Jamison,40:20,9,14,.643,3,4,.750,7,11,.636,1,4,5,1,0,1,0,1,28,+7,1
Brendan Haywood,30:52,7,13,.538,0,0,nan,0,0,nan,5,5,10,0,0,0,0,3,14,+16,1
Jared Jeffries,27:02,1,1,1.000,0,0,nan,0,0,nan,0,3,3,4,0,1,0,3,2,+13,1
Antonio Daniels,26:06,0,5,.000,0,3,.000,4,4,1.000,0,1,1,4,0,0,0,0,4,+4,1
Michael Ruffin,20:58,0,1,.000,0,0,nan,1,2,.500,3,2,5,1,1,0,1,3,1,-1,1
Etan Thomas,4:55,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,2,-3,1
Donell Taylor,1:23,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
240,32,79,.405,8,20,.400,17,23,.739,11,25,36,17,3,1,7,22,89,nan,240,1
