Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Bruce Bowen,43:39,4,6,.667,4,5,.800,1,4,.250,0,9,9,1,1,0,1,1,13,-3,0
Tony Parker,38:57,7,17,.412,1,3,.333,2,4,.500,1,4,5,3,0,0,3,0,17,+1,0
Tim Duncan,33:54,6,17,.353,0,0,nan,2,2,1.000,2,7,9,3,1,2,2,4,14,0,0
Michael Finley,23:57,3,7,.429,1,3,.333,0,0,nan,0,2,2,1,4,0,1,1,7,-8,0
Fabricio Oberto,20:32,3,7,.429,0,0,nan,0,0,nan,1,3,4,0,0,0,2,3,6,+5,0
Manu Ginobili,27:11,0,7,.000,0,3,.000,3,4,.750,0,4,4,5,0,0,3,2,3,+7,0
Robert Horry,19:40,1,1,1.000,1,1,1.000,0,0,nan,1,4,5,2,0,0,0,1,3,+3,0
Brent Barry,17:27,3,5,.600,3,4,.750,0,0,nan,1,1,2,0,1,0,1,1,9,+13,0
Jacque Vaughn,8:58,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,+2,0
Francisco Elson,5:45,0,0,nan,0,0,nan,1,2,.500,1,0,1,0,0,0,1,1,1,-5,0
Team Totals,240,28,68,.412,10,19,.526,9,16,.563,7,34,41,15,7,2,14,15,75,nan,0
LeBron James,41:59,9,23,.391,0,5,.000,7,8,.875,0,8,8,7,2,1,5,3,25,+4,1
Sasha Pavlovic,41:44,5,15,.333,2,6,.333,1,2,.500,0,0,0,3,0,0,1,3,13,-1,1
Daniel Gibson,36:07,1,10,.100,0,5,.000,0,0,nan,0,3,3,1,1,0,0,0,2,-11,1
Drew Gooden,32:41,5,11,.455,0,0,nan,3,4,.750,4,8,12,1,0,1,2,6,13,0,1
Zydrunas Ilgauskas,32:12,6,13,.462,0,0,nan,0,1,.000,10,8,18,0,1,1,3,2,12,-4,1
Damon Jones,17:51,1,2,.500,1,2,.500,0,0,nan,0,1,1,2,0,0,0,1,3,-5,1
Eric Snow,16:38,0,0,nan,0,0,nan,0,0,nan,0,1,1,5,1,0,0,0,0,+1,1
Anderson Varejao,14:38,2,4,.500,0,0,nan,0,0,nan,1,3,4,0,2,2,1,1,4,+3,1
Donyell Marshall,6:11,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,-2,1
240,28,68,.412,10,19,.526,9,16,.563,7,34,41,15,7,2,14,15,75,nan,240,1
