Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,41:06,8,16,.500,0,1,.000,6,11,.545,1,8,9,5,0,2,7,3,22,-8,0
Chris Bosh,37:31,9,18,.500,0,1,.000,4,4,1.000,1,7,8,2,2,0,1,5,22,-8,0
LeBron James,36:04,5,19,.263,0,4,.000,13,15,.867,2,6,8,4,1,0,5,3,23,-14,0
Carlos Arroyo,20:44,3,7,.429,0,1,.000,0,0,nan,1,2,3,0,0,0,0,1,6,-12,0
Zydrunas Ilgauskas,10:57,0,3,.000,0,0,nan,0,0,nan,2,1,3,0,2,0,0,3,0,-15,0
Joel Anthony,29:15,0,1,.000,0,0,nan,0,0,nan,1,2,3,0,0,3,0,2,0,+2,0
Mario Chalmers,20:50,2,4,.500,2,3,.667,2,2,1.000,0,1,1,3,2,0,0,3,8,+1,0
James Jones,17:09,3,5,.600,2,4,.500,1,1,1.000,1,2,3,1,1,0,0,1,9,-1,0
Eddie House,9:36,1,2,.500,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,0,3,-3,0
Juwan Howard,8:49,0,0,nan,0,0,nan,2,2,1.000,1,2,3,2,0,0,1,2,2,+2,0
Erick Dampier,8:00,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+1,0
Team Totals,240,31,75,.413,5,15,.333,28,35,.800,10,33,43,17,8,5,14,24,95,nan,0
Jason Kidd,37:22,1,5,.200,1,3,.333,2,2,1.000,0,8,8,13,2,0,2,1,5,+11,1
Caron Butler,37:16,9,15,.600,3,3,1.000,2,2,1.000,1,2,3,0,1,0,0,2,23,+12,1
Tyson Chandler,36:16,6,10,.600,0,0,nan,2,4,.500,7,10,17,0,0,3,0,4,14,+14,1
Dirk Nowitzki,34:17,9,23,.391,1,5,.200,3,3,1.000,0,6,6,4,3,0,2,4,22,+28,1
DeShawn Stevenson,15:16,1,3,.333,1,3,.333,0,0,nan,0,2,2,2,0,0,0,1,3,+17,1
Jason Terry,29:07,3,12,.250,1,3,.333,5,6,.833,1,1,2,4,1,0,3,2,12,+5,1
Shawn Marion,24:14,6,12,.500,0,0,nan,2,2,1.000,4,1,5,0,1,0,1,2,14,-16,1
J.J. Barea,14:43,5,7,.714,0,0,nan,3,3,1.000,0,1,1,2,0,0,2,2,13,-9,1
Brendan Haywood,7:58,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,4,0,-5,1
Ian Mahinmi,3:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-2,1
Brian Cardinal,0:02,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,31,75,.413,5,15,.333,28,35,.800,10,33,43,17,8,5,14,24,95,nan,240,1
