Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Earl Boykins,48:00,11,15,.733,5,7,.714,1,1,1.000,0,2,2,7,1,0,3,2,28,-13,0
Ruben Patterson,37:31,8,13,.615,0,0,nan,3,7,.429,1,5,6,1,1,0,2,3,19,-16,0
Charlie Bell,29:00,4,12,.333,2,4,.500,2,2,1.000,1,3,4,3,0,0,3,2,12,-23,0
Mo Williams,28:20,4,11,.364,1,4,.250,2,2,1.000,2,2,4,2,2,0,0,2,11,-24,0
Jared Reiner,4:35,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,2,0,0,-8,0
David Noel,29:36,2,7,.286,2,4,.500,2,2,1.000,0,4,4,3,1,0,2,1,8,+9,0
Damir Markota,27:03,1,5,.200,1,3,.333,0,0,nan,0,4,4,1,0,0,0,4,3,+4,0
Ersan Ilyasova,19:31,4,10,.400,1,4,.250,1,1,1.000,0,4,4,0,2,0,2,6,10,-1,0
Lynn Greer,16:24,1,5,.200,0,3,.000,3,4,.750,0,1,1,2,0,0,0,0,5,+7,0
Team Totals,240,35,78,.449,12,29,.414,14,19,.737,4,26,30,20,7,0,14,20,96,nan,0
LeBron James,39:58,9,18,.500,1,4,.250,5,10,.500,0,5,5,9,2,0,2,2,24,+22,1
Larry Hughes,38:25,6,16,.375,1,3,.333,0,1,.000,3,3,6,5,0,1,1,1,13,+16,1
Sasha Pavlovic,33:43,9,14,.643,3,4,.750,0,0,nan,1,3,4,5,2,1,5,3,21,+7,1
Drew Gooden,24:17,2,7,.286,0,0,nan,2,2,1.000,4,4,8,2,2,1,2,3,6,+13,1
Zydrunas Ilgauskas,16:32,3,7,.429,0,0,nan,4,4,1.000,2,3,5,3,1,0,0,4,10,+15,1
Anderson Varejao,33:48,3,6,.500,0,0,nan,3,5,.600,4,8,12,0,0,1,3,2,9,-7,1
Eric Snow,22:19,3,6,.500,0,0,nan,1,1,1.000,1,3,4,3,0,0,0,2,7,-3,1
Donyell Marshall,21:23,6,10,.600,0,3,.000,2,3,.667,3,4,7,1,1,0,0,0,14,+5,1
Daniel Gibson,9:35,2,5,.400,1,3,.333,0,0,nan,1,1,2,2,1,1,0,1,5,-3,1
240,35,78,.449,12,29,.414,14,19,.737,4,26,30,20,7,0,14,20,96,nan,240,1
