Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,39:03,9,20,.450,0,0,nan,7,10,.700,5,9,14,5,0,1,6,3,25,+8,0
LeBron James,38:41,7,16,.438,1,3,.333,2,4,.500,0,6,6,6,1,1,1,5,17,+17,0
Chris Bosh,38:37,8,17,.471,0,0,nan,0,0,nan,3,9,12,1,0,0,3,1,16,+11,0
Carlos Arroyo,32:22,6,6,1.000,2,2,1.000,4,4,1.000,0,2,2,3,0,0,1,1,18,+8,0
Zydrunas Ilgauskas,16:14,0,3,.000,0,0,nan,0,0,nan,1,2,3,0,0,0,1,5,0,+3,0
Erick Dampier,24:08,1,2,.500,0,0,nan,0,0,nan,1,4,5,0,0,1,1,2,2,+7,0
James Jones,18:31,2,3,.667,2,3,.667,0,0,nan,1,3,4,1,0,0,0,3,6,-1,0
Mario Chalmers,15:43,1,3,.333,0,0,nan,0,0,nan,0,1,1,2,1,0,4,2,2,0,0
Juwan Howard,9:23,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,2,-1,0
Joel Anthony,7:20,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,3,0,-2,0
Team Totals,240,35,72,.486,5,8,.625,13,18,.722,11,37,48,20,2,3,18,26,88,nan,0
Andrew Bogut,39:17,4,12,.333,0,0,nan,3,4,.750,4,9,13,3,0,3,1,2,11,-12,1
Brandon Jennings,32:22,5,16,.313,2,6,.333,1,2,.500,1,1,2,3,1,0,1,5,13,-18,1
John Salmons,32:15,2,11,.182,0,4,.000,3,4,.750,0,2,2,4,0,0,2,2,7,-5,1
Larry Sanders,28:59,5,12,.417,0,0,nan,0,0,nan,1,5,6,0,0,2,1,3,10,-10,1
Luc Mbah a Moute,22:55,2,4,.500,0,0,nan,0,0,nan,1,2,3,1,1,0,1,2,4,-16,1
Corey Maggette,29:31,6,12,.500,1,1,1.000,7,9,.778,1,2,3,1,1,0,2,3,20,-4,1
Ersan Ilyasova,22:51,1,5,.200,0,2,.000,2,2,1.000,1,2,3,3,0,0,0,2,4,+10,1
Chris Douglas-Roberts,15:45,2,2,1.000,1,1,1.000,2,2,1.000,0,3,3,0,0,0,1,1,7,-5,1
Keyon Dooling,10:42,0,4,.000,0,1,.000,2,2,1.000,0,0,0,1,1,0,0,0,2,+6,1
Earl Boykins,4:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+2,1
Jon Brockman,0:27,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
240,35,72,.486,5,8,.625,13,18,.722,11,37,48,20,2,3,18,26,88,nan,240,1
