Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Drew Gooden,44:00,11,13,.846,0,0,nan,5,6,.833,0,6,6,1,0,2,3,4,27,+1,0
LeBron James,43:00,9,13,.692,0,2,.000,2,3,.667,0,6,6,8,3,1,2,2,20,+6,0
Jeff McInnis,42:00,6,13,.462,1,3,.333,2,2,1.000,0,6,6,4,2,0,2,4,15,+7,0
Ira Newble,36:00,2,5,.400,0,0,nan,2,2,1.000,1,1,2,1,0,0,0,4,6,+8,0
Zydrunas Ilgauskas,31:00,8,15,.533,0,0,nan,10,11,.909,3,5,8,3,1,1,6,4,26,+18,0
Eric Snow,15:00,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,1,0,1,0,2,-9,0
Robert Traylor,8:00,0,3,.000,0,0,nan,0,0,nan,0,0,0,2,2,0,0,2,0,0,0
DeSagana Diop,7:00,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,3,0,-5,0
Dajuan Wagner,6:00,0,2,.000,0,2,.000,2,2,1.000,0,2,2,1,0,0,2,4,2,-5,0
Scott Williams,5:00,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,2,2,0,-10,0
Lucious Harris,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-1,0
Team Totals,240,37,68,.544,1,7,.143,23,26,.885,5,28,33,21,9,4,18,30,98,nan,0
Paul Pierce,39:00,7,19,.368,2,4,.500,9,9,1.000,1,3,4,2,2,0,4,4,25,-2,1
Mark Blount,36:00,7,13,.538,0,0,nan,5,6,.833,1,2,3,1,1,3,1,4,19,-3,1
Gary Payton,31:00,6,10,.600,0,1,.000,2,4,.500,2,2,4,10,2,0,1,0,14,-3,1
Raef LaFrentz,27:00,1,5,.200,0,2,.000,1,2,.500,3,5,8,1,0,0,1,3,3,-9,1
Jiri Welsch,16:00,3,4,.750,0,1,.000,4,4,1.000,0,0,0,0,0,0,0,2,10,+1,1
Ricky Davis,32:00,3,10,.300,0,0,nan,4,4,1.000,1,4,5,3,2,0,1,1,10,-3,1
Walter McCarty,25:00,1,3,.333,0,0,nan,2,2,1.000,1,2,3,0,1,0,1,1,4,+8,1
Delonte West,9:00,3,4,.750,0,1,.000,1,2,.500,0,1,1,1,0,0,1,0,7,+5,1
Tony Allen,9:00,1,3,.333,0,0,nan,0,0,nan,0,2,2,0,0,1,1,0,2,0,1
Al Jefferson,9:00,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,2,2,0,1
Marcus Banks,7:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,0,-4,1
240,37,68,.544,1,7,.143,23,26,.885,5,28,33,21,9,4,18,30,98,nan,240,1
