Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Zach Randolph,41:00,9,23,.391,0,0,nan,2,2,1.000,4,5,9,2,1,1,4,1,20,-8,0
Damon Stoudamire,40:00,2,6,.333,0,3,.000,1,1,1.000,0,3,3,4,1,1,5,3,5,-15,0
Jeff McInnis,39:00,6,13,.462,2,3,.667,0,0,nan,0,3,3,4,2,0,1,3,14,-6,0
Rasheed Wallace,38:00,5,19,.263,3,10,.300,4,4,1.000,0,9,9,2,1,2,0,1,17,-11,0
Dale Davis,4:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Vladimir Stepania,23:00,2,6,.333,0,0,nan,3,4,.750,3,2,5,0,2,0,0,2,7,+2,0
Ruben Patterson,23:00,1,7,.143,0,0,nan,2,6,.333,5,1,6,3,0,0,1,0,4,-11,0
Wesley Person,20:00,1,2,.500,0,1,.000,0,0,nan,0,2,2,2,0,1,1,1,2,-7,0
Qyntel Woods,12:00,2,5,.400,1,1,1.000,0,0,nan,0,3,3,2,1,0,0,3,5,0,0
Team Totals,240,28,81,.346,6,18,.333,12,17,.706,12,28,40,19,8,5,12,14,74,nan,0
LeBron James,39:00,15,23,.652,0,2,.000,2,2,1.000,3,7,10,9,3,0,5,1,32,+11,1
Carlos Boozer,38:00,5,13,.385,0,0,nan,0,0,nan,2,11,13,0,0,0,2,1,10,+14,1
Kedrick Brown,26:00,4,8,.500,0,3,.000,0,0,nan,2,3,5,3,1,0,1,2,8,+6,1
Darius Miles,24:00,4,7,.571,0,0,nan,2,2,1.000,1,4,5,2,2,0,1,3,10,+4,1
Zydrunas Ilgauskas,10:00,3,4,.750,0,0,nan,0,0,nan,0,3,3,1,0,2,1,1,6,-1,1
Tony Battie,33:00,2,4,.500,0,0,nan,0,0,nan,1,4,5,0,0,3,1,3,4,+6,1
Eric Williams,32:00,4,9,.444,0,0,nan,1,2,.500,0,0,0,2,1,0,1,3,9,+14,1
Kevin Ollie,19:00,1,5,.200,0,0,nan,3,4,.750,2,3,5,2,1,0,1,0,5,+6,1
Ira Newble,19:00,1,5,.200,0,0,nan,0,0,nan,0,1,1,3,0,0,1,0,2,0,1
240,28,81,.346,6,18,.333,12,17,.706,12,28,40,19,8,5,12,14,74,nan,240,1
