Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,36:02,7,18,.389,4,7,.571,3,4,.750,0,3,3,7,0,1,3,3,21,-18,0
Kevin Love,34:43,10,21,.476,3,9,.333,2,3,.667,1,9,10,3,1,1,4,1,25,-21,0
Timofey Mozgov,32:38,6,8,.750,0,0,nan,2,4,.500,4,8,12,0,0,2,0,3,14,-21,0
J.R. Smith,30:41,2,10,.200,0,4,.000,0,0,nan,0,5,5,1,1,0,4,3,4,-11,0
Mike Miller,24:41,1,3,.333,1,3,.333,0,0,nan,0,1,1,0,0,0,1,0,3,-17,0
Matthew Dellavedova,23:51,2,5,.400,2,4,.500,0,0,nan,0,2,2,5,0,0,1,4,6,-6,0
Joe Harris,22:48,1,4,.250,1,4,.250,0,0,nan,0,0,0,1,0,0,1,1,3,+1,0
Tristan Thompson,22:38,3,6,.500,0,0,nan,0,1,.000,1,3,4,0,0,1,0,3,6,-1,0
James Jones,6:12,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,0,0,-6,0
Brendan Haywood,5:46,1,2,.500,0,0,nan,0,0,nan,0,4,4,0,0,1,0,0,2,+5,0
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,78,.423,11,32,.344,7,12,.583,6,35,41,18,2,6,14,18,84,nan,0
DeMarcus Cousins,35:05,11,23,.478,0,0,nan,4,6,.667,2,11,13,5,4,3,1,3,26,+31,1
Rudy Gay,32:48,9,14,.643,1,4,.250,4,4,1.000,1,3,4,2,2,1,0,0,23,+23,1
Darren Collison,32:42,6,10,.600,2,3,.667,2,2,1.000,0,2,2,7,0,0,0,2,16,+25,1
Jason Thompson,31:40,3,8,.375,0,0,nan,1,2,.500,1,9,10,0,1,0,0,1,7,+23,1
Ben McLemore,26:30,3,8,.375,1,5,.200,0,0,nan,1,3,4,3,1,0,0,1,7,+27,1
Carl Landry,23:00,5,7,.714,0,0,nan,1,1,1.000,1,3,4,0,0,0,0,2,11,-8,1
Ray McCallum,19:49,2,6,.333,1,1,1.000,0,0,nan,0,2,2,3,0,0,2,1,5,-6,1
Nik Stauskas,16:59,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,1,1,0,-8,1
Derrick Williams,16:20,2,6,.333,1,3,.333,0,0,nan,0,3,3,0,0,0,0,0,5,-4,1
Ryan Hollins,5:07,1,2,.500,0,0,nan,1,2,.500,1,1,2,0,0,0,0,0,3,-8,1
Reggie Evans,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Omri Casspi,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,78,.423,11,32,.344,7,12,.583,6,35,41,18,2,6,14,18,84,nan,240,1
