Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,40:00,7,22,.318,0,1,.000,4,6,.667,2,8,10,4,2,1,6,0,18,+5,0
Eddie Jones,35:00,6,14,.429,3,10,.300,4,5,.800,1,4,5,1,1,0,0,3,19,+20,0
Damon Jones,31:00,2,5,.400,2,3,.667,0,0,nan,2,2,4,6,2,0,1,1,6,+9,0
Udonis Haslem,29:00,9,13,.692,0,1,.000,0,0,nan,4,7,11,1,0,2,0,2,18,+6,0
Shaquille O'Neal,27:00,5,12,.417,0,0,nan,3,5,.600,3,2,5,6,0,1,1,4,13,+15,0
Michael Doleac,18:00,3,7,.429,0,0,nan,0,0,nan,3,3,6,1,0,0,1,1,6,+4,0
Keyon Dooling,17:00,3,6,.500,2,3,.667,0,0,nan,0,0,0,3,1,0,0,2,8,+11,0
Shandon Anderson,17:00,3,5,.600,0,0,nan,0,0,nan,0,6,6,2,0,0,1,4,6,+15,0
Christian Laettner,16:00,3,4,.750,0,0,nan,1,2,.500,2,2,4,1,1,0,1,1,7,+13,0
Rasual Butler,4:00,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,1,0,0,0,0
Alonzo Mourning,3:00,0,2,.000,0,0,nan,1,2,.500,1,0,1,0,0,1,1,0,1,+1,0
Wang Zhizhi,3:00,0,1,.000,0,0,nan,0,0,nan,2,0,2,0,0,0,1,0,0,+1,0
Team Totals,240,41,92,.446,7,19,.368,13,20,.650,20,35,55,26,7,5,14,18,102,nan,0
LeBron James,41:00,9,19,.474,0,1,.000,5,7,.714,0,4,4,5,2,0,1,1,23,-17,1
Zydrunas Ilgauskas,37:00,8,15,.533,0,0,nan,6,8,.750,6,3,9,1,0,0,4,3,22,-9,1
Jeff McInnis,29:00,2,9,.222,0,2,.000,0,2,.000,0,1,1,2,0,0,0,2,4,-14,1
Robert Traylor,26:00,2,6,.333,0,0,nan,2,2,1.000,1,5,6,3,2,1,2,3,6,-8,1
Ira Newble,23:00,2,5,.400,0,1,.000,0,0,nan,2,1,3,2,0,2,0,1,4,-3,1
Drew Gooden,25:00,4,9,.444,0,1,.000,3,4,.750,3,10,13,2,3,1,4,3,11,-14,1
Jiri Welsch,22:00,3,9,.333,0,3,.000,0,0,nan,0,1,1,1,0,0,1,2,6,-17,1
Eric Snow,19:00,0,2,.000,0,0,nan,0,0,nan,0,2,2,3,1,0,0,0,0,-6,1
DeSagana Diop,8:00,0,1,.000,0,0,nan,0,0,nan,1,0,1,1,0,2,0,3,0,-9,1
Sasha Pavlovic,5:00,2,4,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,4,0,1
Lucious Harris,5:00,0,1,.000,0,0,nan,2,3,.667,0,0,0,0,0,0,0,0,2,-3,1
240,41,92,.446,7,19,.368,13,20,.650,20,35,55,26,7,5,14,18,102,nan,240,1
