Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Allen Iverson,44:00,9,27,.333,2,6,.333,11,12,.917,1,8,9,5,1,0,3,0,31,+7,0
Kyle Korver,36:00,5,7,.714,4,6,.667,1,1,1.000,2,9,11,1,1,1,1,2,15,+8,0
Andre Iguodala,36:00,3,8,.375,0,1,.000,2,3,.667,1,2,3,4,2,3,1,1,8,+10,0
Chris Webber,35:00,6,16,.375,1,2,.500,1,2,.500,0,8,8,3,0,0,2,6,14,+6,0
Samuel Dalembert,15:00,1,4,.250,0,0,nan,0,0,nan,1,4,5,0,0,2,2,5,2,+3,0
Marc Jackson,23:00,5,10,.500,0,0,nan,4,5,.800,2,2,4,0,0,0,2,3,14,+1,0
Rodney Rogers,22:00,2,5,.400,2,3,.667,1,2,.500,3,3,6,2,3,5,3,1,7,+12,0
Aaron McKie,15:00,1,3,.333,0,2,.000,0,0,nan,2,1,3,3,0,2,1,3,2,+7,0
John Salmons,13:00,0,2,.000,0,0,nan,0,0,nan,0,2,2,2,2,0,0,0,0,+4,0
Josh Davis,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,32,82,.390,9,20,.450,20,25,.800,12,39,51,20,9,13,15,21,93,nan,0
LeBron James,46:00,3,20,.150,0,4,.000,10,12,.833,0,8,8,8,4,0,4,0,16,-8,1
Zydrunas Ilgauskas,36:00,5,19,.263,0,0,nan,5,8,.625,10,5,15,2,1,5,2,4,15,-12,1
Jeff McInnis,36:00,5,13,.385,0,3,.000,2,2,1.000,0,5,5,4,0,0,1,4,12,-10,1
Drew Gooden,31:00,6,13,.462,0,0,nan,1,2,.500,3,9,12,1,0,0,2,2,13,-12,1
Ira Newble,19:00,3,7,.429,1,2,.500,0,0,nan,2,0,2,0,0,0,1,0,7,-5,1
Sasha Pavlovic,19:00,2,5,.400,1,1,1.000,3,4,.750,1,1,2,2,1,0,2,3,8,+2,1
Eric Snow,15:00,2,3,.667,0,0,nan,0,0,nan,1,2,3,0,1,0,2,4,4,-8,1
Anderson Varejao,15:00,0,4,.000,0,1,.000,0,0,nan,1,3,4,0,1,0,1,1,0,+6,1
Robert Traylor,14:00,3,7,.429,0,0,nan,0,0,nan,1,1,2,1,0,0,0,2,6,-6,1
Lucious Harris,9:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,1
240,32,82,.390,9,20,.450,20,25,.800,12,39,51,20,9,13,15,21,93,nan,240,1
