Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jabari Parker,37:55,11,15,.733,0,0,nan,0,0,nan,3,5,8,3,2,0,3,2,22,-14,0
Brandon Knight,37:10,10,18,.556,5,9,.556,2,2,1.000,1,5,6,8,3,0,3,4,27,-9,0
O.J. Mayo,25:44,6,13,.462,0,4,.000,2,3,.667,0,3,3,5,1,1,2,3,14,-6,0
Giannis Antetokounmpo,25:23,6,14,.429,0,0,nan,2,2,1.000,2,3,5,4,0,0,2,5,14,-6,0
Larry Sanders,22:31,2,6,.333,0,0,nan,2,2,1.000,2,2,4,2,1,0,0,5,6,-4,0
Zaza Pachulia,25:21,2,6,.333,0,0,nan,1,2,.500,3,1,4,1,1,1,1,2,5,+2,0
Jared Dudley,19:50,1,3,.333,0,1,.000,0,0,nan,0,4,4,3,0,0,1,2,2,+6,0
Khris Middleton,18:18,1,5,.200,1,3,.333,0,0,nan,0,2,2,3,3,0,1,2,3,+6,0
Jerryd Bayless,15:48,3,5,.600,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,6,+1,0
Ersan Ilyasova,12:00,3,7,.429,1,3,.333,2,2,1.000,1,2,3,1,0,1,0,1,9,+9,0
Nate Wolters,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kendall Marshall,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
John Henson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,45,92,.489,7,20,.350,11,13,.846,12,28,40,31,11,3,13,26,108,nan,0
LeBron James,41:05,6,15,.400,0,4,.000,14,21,.667,1,4,5,10,0,0,7,1,26,+15,1
Kyrie Irving,40:32,10,15,.667,0,3,.000,8,10,.800,0,2,2,6,1,1,1,4,28,+4,1
Kevin Love,39:47,10,16,.625,4,8,.500,3,5,.600,2,9,11,0,0,1,7,2,27,+15,1
Shawn Marion,32:07,4,10,.400,0,2,.000,2,2,1.000,1,3,4,0,1,1,1,2,10,-2,1
Anderson Varejao,27:20,4,8,.500,0,0,nan,0,0,nan,0,8,8,1,2,0,0,0,8,-7,1
Tristan Thompson,25:33,3,4,.750,0,0,nan,0,0,nan,1,2,3,1,1,1,2,3,6,+4,1
Mike Miller,17:48,2,4,.500,2,4,.500,0,0,nan,2,5,7,1,0,1,0,3,6,+12,1
Dion Waiters,8:53,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,2,0,-11,1
Joe Harris,6:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,0,-15,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
A.J. Price,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Lou Amundson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,45,92,.489,7,20,.350,11,13,.846,12,28,40,31,11,3,13,26,108,nan,240,1
