Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:51,14,24,.583,0,2,.000,8,10,.800,2,9,11,10,1,1,5,1,36,+8,0
Larry Hughes,44:26,12,24,.500,5,6,.833,8,13,.615,2,4,6,4,3,0,2,4,37,+3,0
Drew Gooden,29:47,6,12,.500,0,0,nan,4,5,.800,6,7,13,1,0,0,1,4,16,-1,0
Eric Snow,25:37,1,3,.333,0,0,nan,1,2,.500,1,1,2,3,0,0,2,3,3,-9,0
Zydrunas Ilgauskas,24:32,5,8,.625,0,0,nan,2,2,1.000,2,3,5,0,0,1,2,3,12,+2,0
Donyell Marshall,35:58,2,7,.286,1,6,.167,2,2,1.000,0,8,8,1,0,3,2,4,7,+8,0
Damon Jones,27:24,2,7,.286,2,6,.333,4,4,1.000,1,0,1,4,2,0,1,2,10,+9,0
Alan Henderson,5:25,1,2,.500,0,0,nan,0,0,nan,2,1,3,0,0,0,1,0,2,-5,0
Team Totals,240,43,87,.494,8,20,.400,29,38,.763,16,33,49,23,6,5,16,21,123,nan,0
Allen Iverson,46:35,14,27,.519,1,3,.333,8,9,.889,0,2,2,12,3,0,2,0,37,-4,1
Andre Iguodala,43:59,6,10,.600,0,0,nan,5,5,1.000,1,7,8,1,1,1,0,4,17,-3,1
Chris Webber,41:53,12,20,.600,0,1,.000,2,2,1.000,0,11,11,4,1,1,0,4,26,+5,1
Kyle Korver,39:41,4,9,.444,3,5,.600,2,3,.667,0,4,4,2,4,0,3,2,13,+2,1
Steven Hunter,21:39,3,7,.429,0,0,nan,2,2,1.000,2,1,3,2,1,1,1,4,8,+3,1
John Salmons,23:37,5,10,.500,0,0,nan,0,0,nan,2,1,3,3,0,1,1,3,10,-15,1
Lee Nailon,11:29,3,6,.500,0,0,nan,1,1,1.000,0,0,0,1,0,0,1,2,7,-1,1
Michael Bradley,5:40,0,0,nan,0,0,nan,0,0,nan,1,0,1,1,0,0,2,1,0,-3,1
Kevin Ollie,4:47,1,2,.500,0,0,nan,0,0,nan,0,1,1,2,0,0,0,1,2,0,1
James Thomas,0:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,+1,1
240,43,87,.494,8,20,.400,29,38,.763,16,33,49,23,6,5,16,21,123,nan,240,1
