Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Josh Smith,42:55,10,18,.556,0,1,.000,3,7,.429,3,4,7,2,0,1,0,2,23,-31,0
Marvin Williams,40:45,3,15,.200,0,0,nan,2,2,1.000,0,2,2,1,0,1,4,3,8,-27,0
Shelden Williams,37:06,6,13,.462,0,0,nan,1,2,.500,3,8,11,1,3,1,2,4,13,-21,0
Solomon Jones,33:33,2,4,.500,0,0,nan,5,8,.625,3,5,8,0,1,1,3,4,9,-29,0
Tyronn Lue,26:53,5,9,.556,0,2,.000,0,0,nan,0,0,0,4,0,0,4,1,10,-21,0
Royal Ivey,21:27,2,7,.286,0,2,.000,0,0,nan,0,0,0,2,1,0,2,1,4,-17,0
Anthony Johnson,20:48,3,5,.600,0,0,nan,1,2,.500,0,1,1,2,0,0,1,2,7,-10,0
Lorenzen Wright,9:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-10,0
Esteban Batista,6:55,1,2,.500,0,0,nan,0,0,nan,0,3,3,1,1,0,0,0,2,-4,0
Team Totals,240,32,73,.438,0,5,.000,12,21,.571,9,23,32,13,6,5,16,18,76,nan,0
Sasha Pavlovic,33:02,5,12,.417,0,2,.000,5,7,.714,1,3,4,6,2,0,0,2,15,+26,1
LeBron James,31:57,8,16,.500,3,6,.500,4,5,.800,1,4,5,6,1,1,0,1,23,+25,1
Larry Hughes,29:23,6,9,.667,0,0,nan,1,2,.500,0,1,1,5,1,0,1,1,13,+20,1
Drew Gooden,24:40,3,7,.429,0,0,nan,3,4,.750,1,4,5,2,0,1,2,2,9,+15,1
Zydrunas Ilgauskas,21:33,7,9,.778,0,0,nan,0,0,nan,3,8,11,0,1,1,3,4,14,+16,1
Donyell Marshall,20:55,4,7,.571,1,2,.500,1,4,.250,3,5,8,0,1,0,2,1,10,+14,1
Eric Snow,20:55,2,2,1.000,0,0,nan,0,0,nan,0,2,2,4,3,0,3,3,4,+14,1
Daniel Gibson,19:51,4,4,1.000,2,2,1.000,0,0,nan,0,1,1,3,1,0,1,1,10,+16,1
Anderson Varejao,19:05,4,7,.571,0,0,nan,2,4,.500,2,3,5,2,1,2,0,1,10,+22,1
Scot Pollard,9:47,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,2,2,+1,1
Damon Jones,8:52,0,3,.000,0,2,.000,0,0,nan,0,0,0,5,1,0,0,1,0,+1,1
240,32,73,.438,0,5,.000,12,21,.571,9,23,32,13,6,5,16,18,76,nan,240,1
