Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,39:16,11,22,.500,0,2,.000,11,13,.846,1,3,4,7,2,1,2,2,33,-12,0
James Posey,33:27,5,8,.625,3,5,.600,0,0,nan,0,5,5,0,0,0,0,2,13,+9,0
Gary Payton,27:53,4,8,.500,1,4,.250,0,0,nan,1,4,5,6,1,1,1,2,9,-18,0
Shaquille O'Neal,27:07,5,10,.500,0,0,nan,0,3,.000,2,4,6,1,0,0,4,4,10,-8,0
Udonis Haslem,21:03,1,5,.200,0,0,nan,1,1,1.000,2,3,5,0,1,0,1,2,3,-18,0
Antoine Walker,27:01,4,10,.400,1,6,.167,1,2,.500,3,4,7,7,0,1,2,2,10,+9,0
Alonzo Mourning,20:49,6,12,.500,0,0,nan,2,5,.400,3,3,6,0,1,3,3,0,14,+1,0
Jason Kapono,19:23,2,2,1.000,2,2,1.000,0,0,nan,0,2,2,1,0,0,0,3,6,-1,0
Gerald Fitch,13:11,4,7,.571,1,2,.500,0,0,nan,0,1,1,1,0,0,0,0,9,+7,0
Shandon Anderson,10:50,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-9,0
Team Totals,240,42,85,.494,8,22,.364,15,24,.625,12,29,41,23,5,6,13,18,107,nan,0
LeBron James,46:23,12,19,.632,2,4,.500,15,16,.938,0,5,5,10,1,0,4,3,41,+9,1
Larry Hughes,42:43,8,18,.444,2,6,.333,2,4,.500,0,5,5,6,2,0,3,1,20,-1,1
Zydrunas Ilgauskas,29:47,5,10,.500,0,0,nan,1,2,.500,1,4,5,2,0,3,0,6,11,+6,1
Eric Snow,23:53,3,4,.750,0,0,nan,1,1,1.000,0,4,4,5,0,0,1,4,7,+21,1
Drew Gooden,8:00,1,1,1.000,0,0,nan,0,2,.000,1,1,2,1,0,0,0,2,2,+2,1
Donyell Marshall,38:51,8,16,.500,5,11,.455,4,4,1.000,2,11,13,3,1,1,3,3,25,+6,1
Damon Jones,31:32,3,9,.333,2,7,.286,1,2,.500,0,1,1,2,1,0,1,1,9,-2,1
Alan Henderson,18:51,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,1,0,0,4,0,-1,1
240,42,85,.494,8,22,.364,15,24,.625,12,29,41,23,5,6,13,18,107,nan,240,1
