Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:46,12,23,.522,0,3,.000,4,5,.800,1,5,6,7,3,0,1,1,28,+16,0
Shane Battier,39:37,1,7,.143,0,5,.000,0,0,nan,0,2,2,2,1,0,0,3,2,-3,0
Dwyane Wade,39:00,17,25,.680,0,0,nan,7,8,.875,2,8,10,3,2,0,5,3,41,+4,0
Mario Chalmers,31:54,4,7,.571,3,4,.750,4,6,.667,1,1,2,2,0,0,0,5,15,+9,0
Ronny Turiaf,10:29,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,1,1,0,2,0,-5,0
Joel Anthony,34:28,2,3,.667,0,0,nan,1,1,1.000,1,2,3,0,1,2,1,3,5,+6,0
Mike Miller,22:05,4,8,.500,4,7,.571,0,0,nan,0,2,2,0,1,1,1,2,12,+9,0
Norris Cole,8:50,0,1,.000,0,1,.000,0,0,nan,0,0,0,2,0,0,1,1,0,+11,0
James Jones,5:20,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+4,0
Juwan Howard,3:31,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+9,0
Team Totals,240,41,76,.539,7,20,.350,16,20,.800,5,21,26,16,9,4,9,20,105,nan,0
Paul George,43:29,4,10,.400,3,7,.429,0,0,nan,2,8,10,2,1,0,3,3,11,-8,1
David West,41:09,10,16,.625,0,0,nan,4,6,.667,1,4,5,2,0,0,3,4,24,-5,1
Roy Hibbert,39:53,5,8,.625,0,0,nan,2,2,1.000,3,5,8,2,0,2,4,3,12,+13,1
Danny Granger,38:26,6,14,.429,1,4,.250,2,2,1.000,0,4,4,4,0,0,2,5,15,+7,1
George Hill,35:32,7,13,.538,1,3,.333,3,5,.600,0,2,2,5,2,0,1,3,18,+6,1
Darren Collison,16:44,1,3,.333,1,2,.500,2,2,1.000,0,1,1,1,0,0,2,0,5,-25,1
Tyler Hansbrough,9:26,0,4,.000,0,0,nan,3,4,.750,4,1,5,1,0,0,1,1,3,-19,1
Leandro Barbosa,7:57,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,3,1,0,-12,1
Dahntay Jones,4:11,0,0,nan,0,0,nan,3,3,1.000,0,0,0,0,0,0,1,2,3,-10,1
Lou Amundson,3:13,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,-7,1
240,41,76,.539,7,20,.350,16,20,.800,5,21,26,16,9,4,9,20,105,nan,240,1
