Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:28,9,17,.529,0,2,.000,9,12,.750,0,3,3,6,1,2,1,3,27,0,0
Larry Hughes,35:31,5,13,.385,0,2,.000,6,8,.750,0,5,5,2,3,0,3,3,16,+7,0
Eric Snow,31:36,3,4,.750,0,0,nan,0,0,nan,1,1,2,3,0,0,4,2,6,+18,0
Zydrunas Ilgauskas,29:04,5,8,.625,0,1,.000,5,5,1.000,4,4,8,2,1,2,1,2,15,+16,0
Drew Gooden,28:30,4,6,.667,0,0,nan,4,4,1.000,2,8,10,0,0,1,4,3,12,+6,0
Damon Jones,26:27,2,6,.333,1,3,.333,5,5,1.000,0,1,1,1,0,0,1,2,10,+8,0
Donyell Marshall,23:48,5,11,.455,2,5,.400,0,0,nan,4,7,11,1,2,0,0,3,12,+10,0
Luke Jackson,14:04,2,6,.333,1,2,.500,0,0,nan,1,1,2,2,0,0,1,1,5,+6,0
Alan Henderson,11:17,1,1,1.000,0,0,nan,0,0,nan,2,3,5,0,0,0,0,1,2,-2,0
Mike Wilks,2:04,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-5,0
Sasha Pavlovic,1:11,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,36,74,.486,4,17,.235,29,34,.853,14,33,47,17,7,5,15,20,105,nan,0
Chris Bosh,42:40,11,17,.647,0,0,nan,4,5,.800,5,7,12,3,2,0,1,2,26,-12,1
Jalen Rose,36:09,4,12,.333,0,1,.000,6,11,.545,2,2,4,2,0,1,1,3,14,+1,1
Mike James,33:52,6,10,.600,0,3,.000,5,6,.833,0,4,4,6,1,0,2,2,17,+4,1
Loren Woods,16:20,0,4,.000,0,0,nan,0,0,nan,1,3,4,0,1,1,1,2,0,-3,1
Joey Graham,14:37,2,4,.500,0,1,.000,0,0,nan,0,0,0,1,1,0,1,3,4,0,1
Morris Peterson,34:21,7,14,.500,1,2,.500,0,0,nan,0,3,3,1,0,0,0,2,15,-11,1
Jose Calderon,17:29,0,0,nan,0,0,nan,0,0,nan,0,0,0,7,0,0,2,0,0,-10,1
Charlie Villanueva,17:04,4,8,.500,0,1,.000,0,2,.000,1,1,2,0,1,2,0,2,8,-9,1
Aaron Williams,10:51,2,3,.667,0,0,nan,1,2,.500,0,0,0,0,1,0,0,2,5,-6,1
Matt Bonner,5:58,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-16,1
Rafael Araujo,5:44,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,1,0,1,1,2,0,1
Eric Williams,4:55,1,3,.333,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,2,+2,1
240,36,74,.486,4,17,.235,29,34,.853,14,33,47,17,7,5,15,20,105,nan,240,1
