Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tim Duncan,36:31,7,14,.500,0,0,nan,5,7,.714,3,7,10,5,1,1,1,1,19,+1,0
Tony Parker,32:28,2,7,.286,0,0,nan,0,0,nan,0,1,1,4,1,0,7,3,4,-6,0
Bruce Bowen,30:45,3,6,.500,1,2,.500,1,1,1.000,0,3,3,1,0,0,0,0,8,0,0
Manu Ginobili,28:19,5,11,.455,0,2,.000,2,3,.667,0,7,7,3,0,0,3,5,12,-7,0
Rasho Nesterovic,20:31,3,5,.600,0,0,nan,0,0,nan,1,3,4,2,0,1,2,3,6,-3,0
Nick Van Exel,18:43,2,5,.400,1,1,1.000,0,0,nan,0,0,0,3,0,0,0,0,5,-8,0
Michael Finley,18:07,2,4,.500,2,4,.500,1,2,.500,0,0,0,1,0,0,0,1,7,-11,0
Nazr Mohammed,16:50,3,4,.750,0,0,nan,2,4,.500,2,2,4,0,0,1,3,3,8,-12,0
Brent Barry,13:04,2,3,.667,0,1,.000,2,4,.500,0,2,2,0,1,1,0,1,6,-11,0
Beno Udrih,9:21,4,4,1.000,3,3,1.000,1,3,.333,0,0,0,0,0,0,2,0,12,+1,0
Sean Marks,8:55,0,2,.000,0,0,nan,0,0,nan,0,3,3,0,0,0,0,0,0,-16,0
Fabricio Oberto,6:26,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,1,0,0,0,+2,0
Team Totals,240,33,65,.508,7,13,.538,14,24,.583,6,29,35,19,3,5,18,17,87,nan,0
LeBron James,40:43,19,33,.576,1,3,.333,5,8,.625,2,1,3,5,4,0,2,0,44,+12,1
Eric Snow,36:24,3,7,.429,0,0,nan,0,0,nan,1,2,3,6,0,1,2,3,6,+6,1
Drew Gooden,30:17,4,10,.400,0,0,nan,2,4,.500,7,3,10,0,2,1,0,3,10,+9,1
Zydrunas Ilgauskas,29:05,8,19,.421,0,0,nan,1,1,1.000,6,5,11,1,0,1,0,4,17,+6,1
Sasha Pavlovic,18:28,2,5,.400,0,1,.000,0,0,nan,1,1,2,1,0,0,1,4,4,-9,1
Stephen Graham,26:01,4,7,.571,0,0,nan,0,0,nan,1,4,5,0,0,0,0,5,8,+18,1
Damon Jones,24:53,2,3,.667,1,2,.500,0,0,nan,0,2,2,1,0,0,0,0,5,+20,1
Donyell Marshall,18:03,1,5,.200,1,4,.250,0,0,nan,0,2,2,2,0,0,0,0,3,+13,1
Anderson Varejao,12:22,0,1,.000,0,0,nan,0,0,nan,0,3,3,0,1,0,0,3,0,-2,1
Mike Wilks,2:07,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,4,-2,1
Martynas Andriuskevicius,1:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
240,33,65,.508,7,13,.538,14,24,.583,6,29,35,19,3,5,18,17,87,nan,240,1
