Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Deron Williams,46:02,14,25,.560,5,9,.556,2,4,.500,0,7,7,9,1,1,10,3,35,-8,0
J.R. Smith,39:44,2,9,.222,1,5,.200,0,0,nan,1,3,4,2,2,0,2,3,5,+1,0
Iman Shumpert,39:26,5,9,.556,0,1,.000,1,2,.500,1,2,3,1,1,1,1,2,11,+4,0
Kevin Love,36:08,8,18,.444,1,6,.167,8,8,1.000,1,9,10,0,1,0,1,6,25,-6,0
Channing Frye,33:00,6,10,.600,3,5,.600,6,6,1.000,1,6,7,0,1,0,2,4,21,-4,0
Kyle Korver,30:28,6,12,.500,4,8,.500,2,2,1.000,0,8,8,1,0,1,1,2,18,+3,0
Richard Jefferson,20:37,0,1,.000,0,1,.000,0,0,nan,1,3,4,2,0,1,1,2,0,-8,0
Derrick Williams,10:16,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,-4,0
Kay Felder,6:58,2,3,.667,0,0,nan,0,0,nan,0,1,1,4,1,0,1,0,4,+5,0
Larry Sanders,2:21,1,2,.500,0,0,nan,0,0,nan,2,0,2,0,0,0,2,2,2,+2,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
LeBron James,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kyrie Irving,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,44,89,.494,14,35,.400,19,22,.864,7,40,47,19,7,4,21,25,121,nan,0
Josh Richardson,46:20,8,14,.571,2,6,.333,1,1,1.000,2,4,6,5,5,0,2,2,19,+6,1
Goran Dragic,39:50,5,15,.333,0,0,nan,5,7,.714,0,5,5,5,1,1,0,2,15,-9,1
James Johnson,36:01,7,17,.412,1,7,.143,1,1,1.000,0,2,2,9,0,0,3,6,16,-2,1
Hassan Whiteside,35:42,8,14,.571,0,0,nan,7,12,.583,4,14,18,1,1,1,2,4,23,-11,1
Rodney McGruder,28:06,3,9,.333,2,4,.500,0,2,.000,1,3,4,2,1,0,2,2,8,-11,1
Tyler Johnson,33:56,7,12,.583,3,6,.500,7,8,.875,0,5,5,4,0,0,3,5,24,+15,1
Wayne Ellington,23:19,4,8,.500,4,7,.571,0,0,nan,0,2,2,1,1,0,1,1,12,+16,1
Okaro White,13:16,1,5,.200,0,3,.000,0,0,nan,0,1,1,1,0,1,0,3,2,+10,1
Willie Reed,8:29,1,1,1.000,0,0,nan,3,3,1.000,2,1,3,0,0,0,0,1,5,+1,1
Josh McRoberts,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Dion Waiters,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Luke Babbitt,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,44,89,.494,14,35,.400,19,22,.864,7,40,47,19,7,4,21,25,121,nan,265,1
