Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Glen Davis,37:18,5,14,.357,0,0,nan,2,2,1.000,3,1,4,2,1,0,0,2,12,-27,0
Paul Pierce,28:48,4,17,.235,1,6,.167,5,7,.714,0,2,2,3,1,0,0,3,14,-18,0
Rajon Rondo,28:25,2,9,.222,0,0,nan,1,4,.250,2,2,4,6,3,0,0,1,5,-16,0
Ray Allen,26:12,2,8,.250,2,4,.500,0,0,nan,0,3,3,2,0,0,2,2,6,-20,0
Kendrick Perkins,21:35,3,4,.750,0,0,nan,2,2,1.000,1,5,6,0,0,2,0,3,8,-19,0
Eddie House,24:34,2,7,.286,2,6,.333,1,2,.500,0,2,2,0,1,1,0,1,7,-19,0
Mikki Moore,21:59,5,6,.833,0,0,nan,0,2,.000,1,2,3,0,0,1,1,5,10,-19,0
Tony Allen,20:34,3,4,.750,0,0,nan,1,2,.500,0,2,2,3,0,0,4,6,7,-13,0
Stephon Marbury,20:23,2,9,.222,0,2,.000,1,1,1.000,0,1,1,4,1,1,2,0,5,-7,0
Henry Walker,8:08,1,3,.333,0,0,nan,0,0,nan,0,1,1,0,0,0,1,4,2,-1,0
Gabe Pruitt,2:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,+4,0
Team Totals,240,29,81,.358,5,18,.278,13,22,.591,7,21,28,20,8,5,10,27,76,nan,0
Delonte West,36:39,4,9,.444,1,1,1.000,4,4,1.000,0,3,3,4,0,0,1,3,13,+36,1
Mo Williams,31:55,6,10,.600,1,2,.500,0,0,nan,0,4,4,6,0,0,4,2,13,+21,1
LeBron James,30:22,9,14,.643,5,8,.625,6,6,1.000,0,4,4,7,1,1,5,1,29,+21,1
Anderson Varejao,26:43,3,6,.500,0,0,nan,0,2,.000,1,7,8,3,1,0,1,4,6,+12,1
Zydrunas Ilgauskas,25:15,5,11,.455,0,0,nan,1,1,1.000,1,9,10,0,0,2,0,2,11,+5,1
Daniel Gibson,29:08,5,6,.833,3,4,.750,2,2,1.000,0,4,4,0,0,0,1,2,15,+19,1
Joe Smith,17:57,3,6,.500,0,0,nan,1,2,.500,5,3,8,2,0,1,0,4,7,+25,1
Darnell Jackson,13:14,2,3,.667,0,0,nan,3,4,.750,0,0,0,0,1,0,1,2,7,+10,1
Wally Szczerbiak,8:46,0,1,.000,0,0,nan,2,2,1.000,0,0,0,1,0,1,1,0,2,-1,1
Sasha Pavlovic,7:15,0,1,.000,0,1,.000,2,4,.500,0,1,1,0,0,0,0,1,2,-3,1
Tarence Kinsey,6:41,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,0,1,1,2,-3,1
Ben Wallace,6:05,0,0,nan,0,0,nan,0,2,.000,0,2,2,0,0,0,1,1,0,+13,1
240,29,81,.358,5,18,.278,13,22,.591,7,21,28,20,8,5,10,27,76,nan,240,1
