Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Stephen Curry,43:06,8,19,.421,3,11,.273,6,8,.750,0,6,6,8,3,0,3,3,25,+14,0
Draymond Green,41:28,6,13,.462,2,5,.400,2,4,.500,1,10,11,10,3,1,3,5,16,+11,0
Andre Iguodala,36:21,9,20,.450,3,8,.375,4,10,.400,1,4,5,5,2,0,0,4,25,+14,0
Harrison Barnes,35:27,3,8,.375,3,4,.750,0,0,nan,0,2,2,2,1,0,0,3,9,-2,0
Klay Thompson,24:40,2,7,.286,1,3,.333,0,0,nan,0,5,5,2,0,1,2,6,5,+2,0
Shaun Livingston,32:19,4,6,.667,0,0,nan,2,2,1.000,1,2,3,0,0,1,0,3,10,+3,0
Leandro Barbosa,14:30,2,5,.400,1,3,.333,0,0,nan,1,2,3,1,2,0,0,1,5,-9,0
Festus Ezeli,10:56,3,6,.500,0,0,nan,4,5,.800,3,1,4,0,0,1,1,2,10,+5,0
David Lee,1:13,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
James Michael McAdoo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brandon Rush,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Andrew Bogut,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Marreese Speights,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,85,.435,13,34,.382,18,29,.621,7,32,39,28,11,4,9,27,105,nan,0
LeBron James,46:42,13,33,.394,2,10,.200,4,8,.500,3,15,18,9,2,0,6,3,32,-3,1
Tristan Thompson,37:27,7,12,.583,0,0,nan,1,2,.500,4,9,13,0,0,1,1,2,15,-15,1
Iman Shumpert,35:58,1,6,.167,0,3,.000,6,8,.750,1,2,3,0,0,1,2,6,8,-8,1
Timofey Mozgov,32:31,5,8,.625,0,0,nan,7,8,.875,7,5,12,2,0,4,3,3,17,-6,1
Matthew Dellavedova,25:20,0,3,.000,0,0,nan,1,2,.500,1,3,4,2,0,0,2,6,1,-5,1
J.R. Smith,34:16,5,15,.333,4,9,.444,5,8,.625,0,5,5,1,1,1,1,3,19,-7,1
James Jones,27:24,1,5,.200,0,4,.000,3,3,1.000,0,1,1,0,0,0,1,3,5,+4,1
Joe Harris,0:11,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Mike Miller,0:11,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Kyrie Irving,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,85,.435,13,34,.382,18,29,.621,7,32,39,28,11,4,9,27,105,nan,240,1
