Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jarvis Hayes,39:00,10,20,.500,1,3,.333,1,2,.500,3,5,8,3,0,0,5,1,22,-4,0
Larry Hughes,37:00,8,19,.421,1,4,.250,3,3,1.000,1,4,5,2,1,0,2,3,20,-6,0
Christian Laettner,32:00,0,4,.000,0,0,nan,1,2,.500,0,5,5,4,1,1,0,3,1,-16,0
Gilbert Arenas,29:00,8,17,.471,2,7,.286,4,5,.800,0,0,0,6,0,0,3,5,22,-6,0
Kwame Brown,23:00,2,5,.400,0,0,nan,3,6,.500,1,5,6,0,0,0,1,4,7,-10,0
Etan Thomas,27:00,6,9,.667,0,0,nan,0,0,nan,5,3,8,1,0,3,1,2,12,-6,0
Jared Jeffries,22:00,0,3,.000,0,0,nan,0,0,nan,3,2,5,3,0,1,0,3,0,+3,0
Juan Dixon,18:00,5,11,.455,0,2,.000,2,3,.667,0,1,1,2,1,0,0,2,12,-12,0
Chris Whitney,7:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,2,0,0,0,0,-7,0
Steve Blake,6:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-1,0
Team Totals,240,40,89,.449,4,16,.250,14,21,.667,13,25,38,22,5,5,12,23,98,nan,0
Darius Miles,45:00,12,21,.571,0,1,.000,2,2,1.000,0,6,6,7,0,2,4,2,26,+11,1
LeBron James,45:00,8,19,.421,0,0,nan,1,4,.250,5,3,8,9,1,1,2,1,17,+14,1
Ricky Davis,41:00,9,15,.600,0,1,.000,8,10,.800,0,8,8,5,1,0,2,3,26,+9,1
Carlos Boozer,39:00,8,13,.615,0,0,nan,3,4,.750,2,6,8,5,1,0,0,4,19,+16,1
Zydrunas Ilgauskas,21:00,1,5,.200,0,1,.000,2,3,.667,1,2,3,0,0,3,1,1,4,+2,1
DeSagana Diop,18:00,1,1,1.000,0,0,nan,0,0,nan,2,2,4,1,0,5,0,3,2,+5,1
J.R. Bremer,12:00,2,4,.500,1,3,.333,4,6,.667,0,1,1,1,0,0,1,0,9,+5,1
Chris Mihm,7:00,1,1,1.000,0,0,nan,1,2,.500,1,2,3,0,0,0,0,2,3,+7,1
Ira Newble,6:00,1,2,.500,1,2,.500,0,0,nan,0,1,1,0,0,0,1,0,3,-5,1
Kevin Ollie,6:00,1,3,.333,0,0,nan,0,0,nan,0,0,0,2,1,0,0,1,2,+1,1
240,40,89,.449,4,16,.250,14,21,.667,13,25,38,22,5,5,12,23,98,nan,240,1
