Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kwame Brown,41:14,10,15,.667,0,0,nan,3,4,.750,5,8,13,1,2,1,2,4,23,-9,0
Boris Diaw,34:13,5,13,.385,0,2,.000,1,1,1.000,0,1,1,2,2,0,3,3,11,-16,0
Dante Cunningham,29:37,4,9,.444,0,1,.000,0,0,nan,0,1,1,0,2,1,0,3,8,-6,0
D.J. Augustin,28:56,4,10,.400,1,2,.500,2,2,1.000,0,1,1,2,1,0,1,1,11,-15,0
Gerald Henderson,21:49,2,6,.333,0,1,.000,0,0,nan,1,1,2,3,1,0,1,6,4,+3,0
D.J. White,24:16,6,11,.545,0,1,.000,1,1,1.000,2,6,8,1,0,0,0,2,13,+3,0
Dominic McGuire,24:08,4,8,.500,0,0,nan,2,2,1.000,3,3,6,4,0,2,1,2,10,-5,0
Garrett Temple,19:04,4,9,.444,3,6,.500,6,9,.667,0,1,1,3,2,0,1,0,17,+6,0
Matt Carroll,16:43,2,5,.400,1,3,.333,1,2,.500,0,0,0,1,0,0,1,4,6,-6,0
Team Totals,240,41,86,.477,5,16,.313,16,21,.762,11,22,33,17,10,4,10,25,103,nan,0
LeBron James,37:23,9,16,.563,0,1,.000,5,6,.833,1,6,7,9,2,1,1,2,23,+12,1
Chris Bosh,36:48,9,14,.643,0,0,nan,9,10,.900,1,9,10,2,1,0,3,2,27,+4,1
Dwyane Wade,33:12,6,11,.545,0,1,.000,15,16,.938,0,3,3,4,3,1,4,2,27,+15,1
Mike Bibby,32:35,1,5,.200,0,2,.000,2,2,1.000,0,3,3,2,0,1,3,4,4,+13,1
Zydrunas Ilgauskas,17:56,5,7,.714,0,0,nan,0,0,nan,1,3,4,1,0,0,1,3,10,+12,1
Joel Anthony,26:51,2,2,1.000,0,0,nan,0,0,nan,1,2,3,1,0,1,2,3,4,-9,1
Mike Miller,20:16,4,9,.444,1,3,.333,0,1,.000,0,2,2,2,1,0,0,2,9,+1,1
James Jones,19:58,2,3,.667,2,2,1.000,0,0,nan,1,0,1,0,0,0,0,0,6,+1,1
Mario Chalmers,15:02,1,2,.500,0,0,nan,0,0,nan,0,1,1,5,0,0,2,2,2,-4,1
240,41,86,.477,5,16,.313,16,21,.762,11,22,33,17,10,4,10,25,103,nan,240,1
