Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,29:32,7,17,.412,0,3,.000,3,6,.500,3,5,8,8,0,0,2,3,17,-13,0
J.R. Smith,27:28,2,7,.286,1,6,.167,0,0,nan,1,3,4,1,1,0,3,3,5,-27,0
Kevin Love,27:05,4,12,.333,1,6,.167,0,0,nan,2,5,7,4,2,0,2,2,9,-19,0
Tristan Thompson,26:01,4,5,.800,0,0,nan,3,4,.750,2,5,7,0,0,1,1,3,11,-26,0
Kyrie Irving,25:32,4,13,.308,0,2,.000,0,1,.000,0,3,3,2,0,0,3,2,8,-26,0
Channing Frye,21:50,4,7,.571,0,3,.000,0,0,nan,0,3,3,0,2,0,1,2,8,-8,0
Richard Jefferson,21:45,1,5,.200,1,3,.333,2,2,1.000,1,2,3,2,0,0,1,1,5,-15,0
Deron Williams,18:19,1,5,.200,1,2,.500,0,0,nan,0,0,0,1,0,0,2,1,3,-9,0
James Jones,13:54,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,2,1,0,2,2,-6,0
Derrick Williams,13:52,1,4,.250,0,1,.000,0,0,nan,0,2,2,0,0,0,0,1,2,0,0
DeAndre Liggins,7:48,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+1,0
Kay Felder,6:54,2,4,.500,0,0,nan,0,0,nan,0,1,1,1,1,0,1,0,4,+3,0
Iman Shumpert,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,31,83,.373,4,26,.154,8,13,.615,9,31,40,20,8,2,16,20,74,nan,0
Kawhi Leonard,29:55,11,21,.524,0,7,.000,3,3,1.000,0,6,6,6,3,1,2,2,25,+30,1
LaMarcus Aldridge,28:54,4,11,.364,0,1,.000,6,6,1.000,4,3,7,4,1,1,2,1,14,+24,1
Dewayne Dedmon,20:02,4,6,.667,0,0,nan,0,0,nan,3,10,13,0,0,1,1,3,8,-5,1
Tony Parker,19:50,1,3,.333,0,0,nan,0,2,.000,0,1,1,1,0,0,0,1,2,+13,1
Danny Green,19:19,1,7,.143,1,6,.167,2,2,1.000,0,2,2,1,2,4,2,1,5,+11,1
Pau Gasol,21:05,5,8,.625,2,2,1.000,2,2,1.000,1,3,4,0,1,0,2,2,14,+23,1
Kyle Anderson,19:10,2,2,1.000,0,0,nan,0,0,nan,0,4,4,1,2,0,1,1,4,+9,1
Patty Mills,17:38,4,6,.667,1,3,.333,0,0,nan,0,2,2,7,1,0,0,3,9,+18,1
Manu Ginobili,16:54,5,7,.714,2,3,.667,0,0,nan,1,2,3,1,1,0,0,2,12,+12,1
David Lee,15:05,1,3,.333,0,0,nan,0,0,nan,1,5,6,0,0,0,0,0,2,+16,1
Davis Bertans,10:54,1,3,.333,1,2,.500,0,0,nan,0,2,2,1,0,0,1,0,3,0,1
Jonathon Simmons,10:42,1,3,.333,0,1,.000,1,2,.500,0,1,1,1,0,0,0,2,3,-4,1
Bryn Forbes,10:32,1,6,.167,0,1,.000,0,0,nan,0,1,1,1,0,0,1,0,2,-2,1
240,31,83,.373,4,26,.154,8,13,.615,9,31,40,20,8,2,16,20,74,nan,240,1
