Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:44,14,29,.483,4,8,.500,7,12,.583,3,8,11,8,0,0,1,1,39,-1,0
Drew Gooden,26:08,3,9,.333,0,0,nan,4,4,1.000,4,8,12,2,0,1,2,2,10,-15,0
Larry Hughes,25:03,6,12,.500,2,4,.500,0,0,nan,2,1,3,0,3,0,2,1,14,-14,0
Zydrunas Ilgauskas,21:53,3,9,.333,0,0,nan,2,2,1.000,4,2,6,1,0,1,2,2,8,-2,0
Sasha Pavlovic,16:12,1,7,.143,0,0,nan,0,1,.000,1,1,2,0,0,1,0,3,2,-6,0
Daniel Gibson,34:04,2,6,.333,1,3,.333,0,0,nan,1,1,2,0,0,0,2,2,5,+13,0
Anderson Varejao,32:18,2,6,.333,0,0,nan,0,0,nan,3,10,13,2,0,0,1,2,4,+14,0
Damon Jones,18:09,2,2,1.000,2,2,1.000,0,0,nan,0,0,0,2,0,0,0,0,6,+27,0
Devin Brown,16:56,1,4,.250,0,1,.000,1,2,.500,1,1,2,0,0,0,2,2,3,+8,0
Ira Newble,2:42,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-9,0
Dwayne Jones,0:51,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,0,0
Team Totals,240,35,85,.412,9,18,.500,14,21,.667,20,32,52,15,3,3,12,15,93,nan,0
Jose Calderon,41:52,5,9,.556,1,3,.333,5,5,1.000,0,4,4,11,2,0,1,2,16,-1,1
Chris Bosh,41:38,9,11,.818,0,0,nan,5,6,.833,2,3,5,2,1,1,2,2,23,+12,1
Jamario Moon,40:51,7,12,.583,1,3,.333,1,2,.500,0,7,7,0,0,3,0,1,16,+2,1
Anthony Parker,38:16,7,14,.500,3,7,.429,3,4,.750,2,7,9,4,2,0,1,3,20,+4,1
Andrea Bargnani,22:55,2,9,.222,0,2,.000,0,2,.000,0,3,3,1,1,1,2,3,4,+9,1
Rasho Nesterovic,14:25,2,3,.667,0,0,nan,0,0,nan,1,1,2,2,2,0,1,4,4,-1,1
Carlos Delfino,13:57,1,4,.250,0,2,.000,1,1,1.000,0,1,1,1,1,0,0,2,3,-12,1
Jason Kapono,13:37,1,5,.200,0,1,.000,0,0,nan,0,0,0,1,0,0,0,3,2,-11,1
Juan Dixon,6:08,0,3,.000,0,1,.000,0,0,nan,0,1,1,1,1,0,0,0,0,-2,1
Kris Humphries,4:15,0,0,nan,0,0,nan,0,4,.000,0,1,1,0,0,0,0,0,0,-8,1
Joey Graham,2:08,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,2,-7,1
240,35,85,.412,9,18,.500,14,21,.667,20,32,52,15,3,3,12,15,93,nan,240,1
