Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jarvis Hayes,40:55,8,13,.615,3,6,.500,0,1,.000,0,0,0,2,1,0,0,0,19,+5,0
Courtney Lee,38:31,9,15,.600,1,2,.500,5,5,1.000,2,5,7,4,1,0,2,1,24,+10,0
Brook Lopez,38:14,8,15,.533,0,0,nan,7,9,.778,8,6,14,3,0,1,4,4,23,+12,0
Yi Jianlian,36:29,5,9,.556,0,0,nan,1,2,.500,2,6,8,1,0,0,2,5,11,+15,0
Keyon Dooling,29:55,4,10,.400,1,3,.333,2,2,1.000,0,0,0,7,0,0,1,2,11,+12,0
Chris Quinn,12:23,0,0,nan,0,0,nan,1,1,1.000,0,0,0,2,0,0,0,1,1,-11,0
Terrence Williams,12:18,0,4,.000,0,0,nan,0,0,nan,0,1,1,4,0,0,2,3,0,-23,0
Kris Humphries,11:31,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,1,1,3,2,-22,0
Trenton Hassell,9:58,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,0,0,1,0,2,-14,0
Tony Battie,9:46,2,5,.400,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,4,-19,0
Team Totals,240,38,74,.514,5,11,.455,16,20,.800,13,21,34,23,2,2,13,21,97,nan,0
LeBron James,42:21,13,21,.619,1,4,.250,5,9,.556,0,3,3,11,1,0,3,0,32,-2,1
Daniel Gibson,31:31,4,7,.571,1,2,.500,2,3,.667,0,1,1,2,0,0,1,2,11,-4,1
Anthony Parker,25:37,2,4,.500,1,3,.333,2,4,.500,0,1,1,2,2,0,0,1,7,-13,1
Shaquille O'Neal,23:14,3,5,.600,0,0,nan,1,2,.500,1,7,8,5,2,2,1,2,7,+3,1
J.J. Hickson,13:50,3,5,.600,0,0,nan,2,2,1.000,0,3,3,0,0,0,0,0,8,-1,1
Anderson Varejao,34:10,6,7,.857,0,0,nan,3,4,.750,6,3,9,0,2,0,2,4,15,+8,1
Jawad Williams,28:09,6,12,.500,3,5,.600,2,3,.667,0,3,3,2,1,0,0,0,17,+15,1
Zydrunas Ilgauskas,21:54,1,10,.100,0,2,.000,0,0,nan,4,2,6,3,1,0,2,4,2,+6,1
Jamario Moon,19:14,1,3,.333,1,2,.500,2,2,1.000,0,1,1,2,2,0,0,0,5,+23,1
240,38,74,.514,5,11,.455,16,20,.800,13,21,34,23,2,2,13,21,97,nan,240,1
