Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:39,6,16,.375,1,5,.200,2,5,.400,0,10,10,9,2,1,4,3,15,-9,0
Chris Bosh,39:04,13,18,.722,0,2,.000,3,5,.600,2,2,4,1,2,4,2,5,29,+6,0
Dwyane Wade,35:21,6,18,.333,0,0,nan,6,6,1.000,0,3,3,2,2,0,1,3,18,-13,0
Udonis Haslem,26:38,0,2,.000,0,0,nan,0,0,nan,2,6,8,0,0,1,1,3,0,+1,0
Mario Chalmers,18:04,1,2,.500,0,1,.000,0,0,nan,0,2,2,3,1,0,1,2,2,-4,0
Ray Allen,29:29,5,11,.455,2,5,.400,3,4,.750,0,5,5,1,1,0,3,2,15,+2,0
Mike Miller,24:16,2,6,.333,1,4,.250,0,0,nan,2,6,8,4,1,0,3,1,5,0,0
Norris Cole,12:39,2,3,.667,2,2,1.000,0,0,nan,0,1,1,0,0,0,0,0,6,+11,0
Joel Anthony,11:49,0,1,.000,0,0,nan,0,0,nan,2,2,4,0,0,0,2,2,0,-4,0
Team Totals,240,35,77,.455,6,19,.316,14,20,.700,8,37,45,20,9,6,17,21,90,nan,0
Nicolas Batum,42:14,8,15,.533,3,9,.333,9,11,.818,3,4,7,5,2,1,2,2,28,+2,1
LaMarcus Aldridge,42:03,6,19,.316,0,0,nan,8,10,.800,2,13,15,1,2,0,3,3,20,+15,1
Damian Lillard,41:13,4,11,.364,2,7,.286,0,2,.000,0,3,3,8,2,0,2,0,10,+3,1
Wesley Matthews,40:03,7,18,.389,3,8,.375,1,1,1.000,1,3,4,2,2,0,1,3,18,+15,1
J.J. Hickson,34:33,3,11,.273,0,0,nan,2,2,1.000,3,7,10,1,0,0,2,3,8,+5,1
Ronnie Price,10:53,1,1,1.000,0,0,nan,3,4,.750,0,0,0,0,2,0,1,0,5,-6,1
Sasha Pavlovic,10:20,1,3,.333,1,2,.500,0,0,nan,0,1,1,1,0,1,2,2,3,-10,1
Jared Jeffries,9:09,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,0,0,-3,1
Joel Freeland,6:54,0,0,nan,0,0,nan,0,0,nan,2,1,3,0,0,0,0,2,0,-6,1
Luke Babbitt,2:38,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
240,35,77,.455,6,19,.316,14,20,.700,8,37,45,20,9,6,17,21,90,nan,240,1
