Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ray Allen,42:21,5,16,.313,2,4,.500,4,5,.800,0,2,2,3,3,0,3,2,16,+4,0
Paul Pierce,37:59,6,13,.462,2,5,.400,9,10,.900,1,10,11,1,1,1,2,5,23,+1,0
Rajon Rondo,34:29,4,8,.500,0,0,nan,0,0,nan,2,4,6,10,3,0,2,4,8,-3,0
Kevin Garnett,33:05,5,10,.500,0,0,nan,3,4,.750,3,7,10,1,1,3,1,3,13,-4,0
Kendrick Perkins,25:42,4,7,.571,0,0,nan,1,1,1.000,0,1,1,1,0,1,3,3,9,-2,0
Rasheed Wallace,23:50,4,9,.444,3,6,.500,1,2,.500,0,3,3,0,0,2,0,5,12,+10,0
Marquis Daniels,17:33,3,5,.600,1,1,1.000,0,0,nan,0,1,1,2,1,0,1,1,7,+11,0
Shelden Williams,12:30,0,1,.000,0,0,nan,4,4,1.000,0,3,3,0,0,0,1,3,4,+7,0
Eddie House,12:30,1,3,.333,1,3,.333,0,0,nan,0,1,1,2,0,1,1,1,3,+6,0
Team Totals,240,32,72,.444,9,19,.474,22,26,.846,6,32,38,20,9,8,14,27,95,nan,0
LeBron James,44:55,12,22,.545,4,9,.444,10,13,.769,0,4,4,8,2,4,5,4,38,0,1
Anthony Parker,40:10,3,9,.333,2,3,.667,2,2,1.000,0,3,3,4,1,2,3,0,10,+3,1
Mo Williams,35:02,3,8,.375,0,3,.000,6,6,1.000,0,0,0,3,1,0,2,4,12,-10,1
Anderson Varejao,32:50,3,9,.333,0,0,nan,3,4,.750,5,2,7,1,2,1,0,5,9,-6,1
Shaquille O'Neal,28:48,5,11,.455,0,0,nan,0,2,.000,0,10,10,1,0,1,1,2,10,+2,1
Zydrunas Ilgauskas,24:39,1,4,.250,0,0,nan,4,4,1.000,1,4,5,0,0,0,0,2,6,-2,1
Daniel Gibson,13:42,1,3,.333,0,1,.000,0,1,.000,0,1,1,0,0,0,1,2,2,-4,1
Jamario Moon,13:41,1,3,.333,0,1,.000,0,0,nan,0,2,2,0,0,1,1,1,2,-9,1
J.J. Hickson,6:13,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,2,0,-4,1
240,32,72,.444,9,19,.474,22,26,.846,6,32,38,20,9,8,14,27,95,nan,240,1
